ID            : 5943
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWM
A1            : 56
A2            : 0
Z1            : 26
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.080	8.067	0.250	1.46575	1.46259	0.09119	0.07900	0.00024	-0.00513
0.080	11.290	0.350	1.39166	1.26917	0.08861	0.07725	1.85941	2.51754
0.080	14.520	0.450	1.22746	1.08936	0.09305	0.07209	2.15628	3.61380
0.080	17.750	0.550	1.16339	0.93138	0.07551	0.07180	9.32864	10.53817
0.080	20.970	0.650	0.94432	0.79920	0.07020	0.06437	4.20763	5.12407
0.080	24.200	0.750	0.83810	0.69514	0.07527	0.06267	3.55726	4.74410
0.080	27.430	0.850	0.79244	0.62043	0.07513	0.06433	5.18508	6.67409
0.080	30.170	0.935	0.57689	0.58054	0.12923	0.11053	0.00113	0.00535
0.125	7.563	0.150	1.59690	1.56676	0.09077	0.07608	0.09677	0.09892
0.125	12.600	0.250	1.36663	1.32980	0.07541	0.06935	0.21793	0.28888
0.125	17.650	0.350	1.16939	1.10875	0.06928	0.06429	0.73156	1.03266
0.125	22.690	0.450	0.83479	0.91410	0.07144	0.05372	1.26331	1.88299
0.125	27.730	0.550	0.81998	0.74898	0.05806	0.05456	1.45444	1.67722
0.125	32.770	0.650	0.62114	0.61445	0.05775	0.04771	0.01062	0.02082
0.125	37.810	0.750	0.63676	0.51096	0.05640	0.05080	4.91507	6.83394
0.125	42.850	0.850	0.62304	0.43865	0.07015	0.05441	6.85485	11.80489
0.175	5.294	0.075	1.46675	1.60395	0.13702	0.10252	1.02847	1.03982
0.175	10.590	0.150	1.32858	1.39983	0.08331	0.06949	0.76406	0.63333
0.175	17.650	0.250	1.25249	1.14441	0.08361	0.06786	1.62535	2.76034
0.175	24.700	0.350	0.79745	0.92165	0.05873	0.05276	4.54070	5.58915
0.175	31.760	0.450	0.77572	0.73191	0.05896	0.05298	0.52902	0.93960
0.175	38.820	0.550	0.64437	0.57435	0.06044	0.04905	1.31296	1.65215
0.175	45.880	0.650	0.48067	0.44813	0.05061	0.04385	0.39901	0.49264
0.175	52.940	0.750	0.29265	0.35254	0.04145	0.03588	2.11291	2.95894
0.175	60.000	0.850	0.28424	0.28698	0.04155	0.03976	0.00548	-0.00408
0.225	6.806	0.075	1.49778	1.42537	0.12279	0.10603	0.33088	0.62627
0.225	13.610	0.150	1.12834	1.20594	0.07147	0.06398	1.22018	1.15708
0.225	22.690	0.250	0.90077	0.95771	0.06258	0.05730	0.85934	0.84663
0.225	31.760	0.350	0.71715	0.75026	0.06078	0.05154	0.31207	0.52595
0.225	40.840	0.450	0.51732	0.57732	0.04545	0.04388	1.77899	1.95052
0.225	49.910	0.550	0.44163	0.43587	0.04524	0.04075	0.01339	0.02013
0.225	58.990	0.650	0.32689	0.32390	0.04196	0.03669	0.00383	0.01319
0.225	68.060	0.750	0.25310	0.24007	0.03775	0.03452	0.11366	0.20657
0.225	77.140	0.850	0.22337	0.18334	0.04673	0.03965	0.72386	0.83969
0.275	8.319	0.075	1.08529	1.22439	0.10546	0.09059	1.77199	2.39353
0.275	16.640	0.150	1.06627	1.00955	0.07399	0.06329	0.56167	1.02536
0.275	27.730	0.250	0.71295	0.78322	0.06200	0.05098	1.31594	1.94611
0.275	38.820	0.350	0.51601	0.59981	0.04963	0.04362	2.89292	3.54391
0.275	49.910	0.450	0.41029	0.44959	0.04342	0.04025	0.84016	1.04696
0.275	61.010	0.550	0.25400	0.32818	0.03785	0.03158	3.87081	4.56423
0.275	72.100	0.650	0.22457	0.23301	0.03878	0.03172	0.05039	-0.01153
0.275	83.190	0.750	0.14487	0.16239	0.03139	0.02779	0.31775	0.51601
0.350	10.590	0.075	0.90518	0.92158	0.06745	0.05960	0.06714	-0.00139
0.350	21.180	0.150	0.68221	0.73516	0.03860	0.03660	1.94053	2.22441
0.350	35.290	0.250	0.57829	0.55437	0.04041	0.03357	0.33044	0.53739
0.350	49.410	0.350	0.39397	0.41329	0.02841	0.02769	0.48517	0.42841
0.350	63.530	0.450	0.26391	0.30028	0.03026	0.02293	1.46913	2.90081
0.350	77.640	0.550	0.20434	0.21033	0.02143	0.02114	0.08455	0.07587
0.350	91.760	0.650	0.13656	0.14069	0.01975	0.01814	0.04717	0.04971
0.350	105.900	0.750	0.07218	0.08961	0.01668	0.01495	1.10345	1.54175
0.450	13.610	0.075	0.48207	0.56750	0.04968	0.04184	2.99641	3.47018
0.450	27.230	0.150	0.41509	0.43518	0.02932	0.02780	0.49239	0.36316
0.450	45.380	0.250	0.32409	0.31800	0.03310	0.02485	0.02969	0.11296
0.450	63.530	0.350	0.21075	0.23076	0.02197	0.02040	0.85073	0.72969
0.450	81.680	0.450	0.15559	0.16271	0.02055	0.01833	0.12668	0.07336
0.450	99.830	0.550	0.10292	0.10954	0.01807	0.01577	0.13910	0.19734
0.450	118.000	0.650	0.05866	0.06897	0.01322	0.01298	0.61678	0.67979
0.450	136.100	0.750	0.04140	0.03962	0.03790	0.01269	0.00209	0.12679
0.550	16.640	0.075	0.29315	0.30410	0.03247	0.03076	0.12103	0.10482
0.550	33.280	0.150	0.21285	0.22384	0.02114	0.01876	0.28254	0.22293
0.550	55.460	0.250	0.15058	0.15894	0.01976	0.01606	0.18675	0.15092
0.550	77.640	0.350	0.09392	0.11289	0.01414	0.01337	1.82070	1.76977
0.550	99.830	0.450	0.07351	0.07792	0.01398	0.01300	0.10350	0.04086
0.550	122.000	0.550	0.05148	0.05109	0.01335	0.01139	0.00062	0.00945
0.550	144.200	0.650	0.04315	0.03091	0.01341	0.01175	0.82675	1.03978
0.650	39.330	0.150	0.08933	0.09553	0.01259	0.01119	0.25076	0.08512
0.650	65.540	0.250	0.07528	0.06576	0.01223	0.01084	0.59498	1.01889
0.650	91.760	0.350	0.04521	0.04577	0.01042	0.00899	0.00341	-0.00270
0.650	118.000	0.450	0.02979	0.03105	0.01129	0.00754	0.01316	-0.04942
0.650	144.200	0.550	0.03128	0.01998	0.01007	0.00885	1.25058	1.34848
0.750	45.380	0.150	0.04168	0.03093	0.00793	0.00633	1.82321	3.33624
0.750	75.630	0.250	0.02606	0.02044	0.00677	0.00540	0.68067	1.31800
0.750	105.900	0.350	0.01814	0.01389	0.00553	0.00511	0.58501	0.58937
0.015	4.496	0.650	1.05225	0.95261	0.12674	0.09774	0.60268	0.93118
0.015	5.188	0.750	1.10231	0.86775	0.12086	0.09924	3.72434	5.93459
0.015	5.880	0.850	0.95474	0.79639	0.10330	0.09194	2.31633	2.72688
0.015	6.468	0.935	1.07428	0.74871	0.19264	0.16059	2.83378	3.72830
0.045	5.171	0.250	1.75109	1.50746	0.13577	0.12795	3.16527	3.74890
0.045	7.239	0.350	1.51380	1.36182	0.12623	0.11894	1.41538	1.65162
0.045	9.307	0.450	1.12634	1.21295	0.12827	0.10052	0.47010	0.87527
0.045	11.380	0.550	1.11833	1.07482	0.10383	0.09991	0.16502	0.22590
0.045	13.440	0.650	0.99408	0.95431	0.10587	0.09458	0.13288	0.11417
0.045	15.510	0.750	0.82278	0.85587	0.11832	0.08583	0.08291	0.10081
0.045	17.580	0.850	0.82749	0.78204	0.09597	0.08815	0.21460	0.20686
0.045	19.340	0.935	0.96114	0.74003	0.17348	0.16610	1.60785	1.91654
0.080	5.515	0.150	1.61492	1.66499	0.11915	0.11013	0.19041	0.22383
0.080	9.192	0.250	1.32358	1.47714	0.12212	0.09781	1.61384	2.75119
0.080	12.870	0.350	1.29254	1.28061	0.11477	0.09558	0.00820	0.01940
0.080	16.550	0.450	0.98818	1.09861	0.09669	0.08367	1.33248	1.34471
0.080	20.220	0.550	0.88345	0.93909	0.09522	0.07884	0.35443	0.64833
0.080	23.900	0.650	0.66519	0.80600	0.08934	0.06830	2.51204	4.79772
0.080	27.580	0.750	0.79625	0.70186	0.09121	0.07806	1.04967	1.20283
0.080	31.250	0.850	0.67230	0.62614	0.08394	0.07354	0.29207	0.34831
0.080	34.380	0.935	0.49048	0.58613	0.12470	0.11123	0.59559	0.96064
0.125	4.309	0.075	1.70403	1.73696	0.19330	0.14357	0.03272	0.02453
0.125	8.618	0.150	1.46474	1.57397	0.10434	0.09494	1.13127	1.34113
0.125	14.360	0.250	1.26050	1.33377	0.10643	0.08720	0.49353	0.85259
0.125	20.110	0.350	0.97957	1.11109	0.10107	0.07649	1.72345	3.05790
0.125	25.850	0.450	0.84871	0.91563	0.07953	0.07103	0.72952	0.90589
0.125	31.600	0.550	0.78804	0.75004	0.08183	0.06731	0.20510	0.19076
0.125	37.340	0.650	0.62905	0.61529	0.06574	0.06243	0.03913	0.05910
0.125	43.090	0.750	0.49980	0.51173	0.05956	0.05617	0.04425	0.02833
0.125	48.830	0.850	0.40919	0.43942	0.06638	0.05502	0.21413	0.44564
0.175	6.033	0.075	1.60391	1.60643	0.14850	0.13867	0.00089	-0.00161
0.175	12.070	0.150	1.34861	1.39885	0.11626	0.09246	0.19887	0.31897
0.175	20.110	0.250	1.07929	1.14211	0.11416	0.08095	0.31542	0.66462
0.175	28.150	0.350	0.95774	0.91919	0.09382	0.07634	0.15905	0.26698
0.175	36.200	0.450	0.63345	0.72961	0.06931	0.06146	1.95511	2.66954
0.175	44.240	0.550	0.52102	0.57238	0.06816	0.05576	0.58145	1.04238
0.175	52.280	0.650	0.39627	0.44653	0.05003	0.04932	1.02817	0.99564
0.175	60.330	0.750	0.37815	0.35130	0.06042	0.05053	0.19097	0.18889
0.175	68.370	0.850	0.29886	0.28601	0.05707	0.05159	0.04793	0.02358
0.225	7.756	0.075	1.41669	1.42112	0.15055	0.13086	0.00165	0.00330
0.225	15.510	0.150	1.05025	1.20023	0.11569	0.08101	1.70877	3.82733
0.225	25.850	0.250	0.98527	0.95233	0.09173	0.07712	0.11998	0.09358
0.225	36.200	0.350	0.76491	0.74552	0.07419	0.06749	0.06204	0.15448
0.225	46.540	0.450	0.46676	0.57345	0.06003	0.05240	3.19158	3.58242
0.225	56.880	0.550	0.33520	0.43281	0.05441	0.04429	3.24505	4.12736
0.225	67.220	0.650	0.33960	0.32159	0.05484	0.04741	0.10317	0.08471
0.225	77.560	0.750	0.22527	0.23835	0.04422	0.04061	0.09116	0.13993
0.225	87.900	0.850	0.15088	0.18205	0.04341	0.03830	0.52171	0.44213
0.275	9.480	0.075	1.12334	1.21601	0.15364	0.11734	0.37443	0.67194
0.275	18.960	0.150	0.79044	1.00137	0.08032	0.06908	6.95739	8.45880
0.275	31.600	0.250	0.76852	0.77638	0.06922	0.06868	0.01609	0.00328
0.275	44.240	0.350	0.48748	0.59424	0.05722	0.05412	3.51939	3.47019
0.275	56.880	0.450	0.47887	0.44525	0.06286	0.05426	0.27648	0.29611
0.275	69.520	0.550	0.30586	0.32491	0.04548	0.04384	0.18213	0.12043
0.275	82.160	0.650	0.21926	0.23065	0.05065	0.03838	0.05290	0.06431
0.275	94.800	0.750	0.12355	0.16075	0.03637	0.03043	1.05506	1.21450
0.350	12.070	0.075	0.91729	0.91040	0.08224	0.07534	0.00498	0.02487
0.350	24.130	0.150	0.66379	0.72608	0.05770	0.04593	1.19499	1.98925
0.350	40.220	0.250	0.53263	0.54723	0.04382	0.04105	0.12073	0.06924
0.350	56.300	0.350	0.40708	0.40781	0.04020	0.03590	0.00091	0.00363
0.350	72.390	0.450	0.25771	0.29620	0.03131	0.02847	1.53582	1.86326
0.350	88.480	0.550	0.18031	0.20741	0.02694	0.02405	1.02791	1.26791
0.350	104.600	0.650	0.11514	0.13872	0.02163	0.02014	1.20253	1.29846
0.350	120.700	0.750	0.08349	0.08837	0.01944	0.01857	0.06551	0.05299
0.450	15.510	0.075	0.63846	0.55663	0.07796	0.06040	1.08119	2.43024
0.450	31.020	0.150	0.37004	0.42730	0.03663	0.03270	2.48123	2.64971
0.450	51.710	0.250	0.30727	0.31224	0.03379	0.03065	0.02500	0.02310
0.450	72.390	0.350	0.24940	0.22655	0.03190	0.02794	0.49981	0.80851
0.450	93.070	0.450	0.12595	0.15970	0.02559	0.01983	1.75600	2.49273
0.450	113.800	0.550	0.10372	0.10748	0.02051	0.01931	0.03586	0.04162
0.450	134.400	0.650	0.05503	0.06768	0.01847	0.01492	0.47402	0.41218
0.550	18.960	0.075	0.29045	0.29586	0.04074	0.03875	0.01996	0.01693
0.550	37.920	0.150	0.23598	0.21839	0.03355	0.02443	0.26607	0.88224
0.550	63.200	0.250	0.15278	0.15520	0.02164	0.02073	0.01440	-0.01269
0.550	88.480	0.350	0.08162	0.11024	0.01664	0.01490	2.97814	3.20838
0.550	113.800	0.450	0.07811	0.07608	0.01708	0.01591	0.01292	0.01352
0.550	139.000	0.550	0.09482	0.04988	0.02050	0.01990	4.78190	5.16302
0.650	22.410	0.075	0.16990	0.13140	0.03041	0.02623	1.58537	2.02768
0.650	44.810	0.150	0.09898	0.09248	0.01824	0.01406	0.12228	0.39649
0.650	74.690	0.250	0.08350	0.06379	0.01500	0.01387	1.70869	1.92195
0.650	104.600	0.350	0.03509	0.04442	0.01101	0.00950	0.72516	1.17600
0.750	51.710	0.150	0.02942	0.02962	0.00768	0.00636	0.00095	-0.00984
0.750	86.180	0.250	0.03253	0.01966	0.00841	0.00742	2.32922	2.88069
0.015	4.270	0.550	1.04124	1.07801	0.19480	0.14177	0.03807	0.16954
0.015	5.047	0.650	1.04524	0.98241	0.15138	0.14017	0.16555	0.15922
0.015	5.823	0.750	0.74599	0.89638	0.13105	0.11444	1.33258	1.89531
0.015	6.600	0.850	0.91058	0.82439	0.14347	0.12835	0.35192	0.47123
0.015	7.260	0.935	1.17840	0.77676	0.24615	0.22106	2.64397	2.95170
0.045	5.804	0.250	1.51480	1.53209	0.18829	0.17251	0.01028	-0.00335
0.045	8.125	0.350	1.20844	1.38295	0.16799	0.15258	1.09705	1.19634
0.045	10.450	0.450	1.25449	1.23144	0.20588	0.15749	0.01097	-0.01514
0.045	12.770	0.550	1.02422	1.09115	0.15458	0.14297	0.19436	0.27780
0.045	15.090	0.650	0.86823	0.96921	0.13928	0.12815	0.53637	0.56627
0.045	17.410	0.750	0.98657	0.86969	0.16499	0.13806	0.49184	0.79391
0.045	19.730	0.850	1.05926	0.79522	0.18354	0.14978	2.04976	2.79257
0.045	21.710	0.935	1.02722	0.75299	0.26789	0.22987	1.03853	1.19305
0.080	6.191	0.150	1.51080	1.68162	0.18748	0.15148	0.84773	0.83723
0.080	10.320	0.250	1.42370	1.48908	0.18190	0.14978	0.13600	0.12026
0.080	14.450	0.350	1.21645	1.29007	0.16221	0.13566	0.21421	0.42478
0.080	18.570	0.450	0.96485	1.10620	0.12482	0.11934	1.30334	1.37649
0.080	22.700	0.550	0.99388	0.94549	0.14992	0.12315	0.09917	0.13365
0.080	26.830	0.650	0.80165	0.81152	0.11996	0.10923	0.00814	0.02061
0.080	30.950	0.750	0.45114	0.70623	0.10652	0.08411	5.75877	8.90417
0.080	35.080	0.850	0.66239	0.63078	0.11825	0.10533	0.06791	0.05333
0.080	38.590	0.935	0.72146	0.59065	0.19210	0.17871	0.45763	0.60419
0.125	4.837	0.075	2.08248	1.74753	0.29398	0.22817	1.27902	2.16570
0.125	9.673	0.150	1.39366	1.57968	0.14286	0.13116	1.72581	2.15551
0.125	16.120	0.250	1.38665	1.33673	0.20362	0.13216	0.05619	0.13512
0.125	22.570	0.350	1.06527	1.11273	0.13352	0.11534	0.13319	0.27590
0.125	29.020	0.450	0.69663	0.91656	0.09700	0.08981	5.17971	6.27210
0.125	35.470	0.550	0.61854	0.75061	0.10110	0.08634	1.72566	2.19310
0.125	41.920	0.650	0.58129	0.61571	0.09441	0.08502	0.13826	0.07617
0.125	48.370	0.750	0.51742	0.51210	0.10802	0.08429	0.00189	-0.01412
0.125	54.810	0.850	0.43592	0.43980	0.10944	0.08034	0.00162	0.01885
0.175	6.771	0.075	1.26851	1.60792	0.18860	0.17401	3.26765	3.15105
0.175	13.540	0.150	1.35862	1.39746	0.15201	0.13086	0.07084	0.12084
0.175	22.570	0.250	1.07228	1.13976	0.12929	0.11504	0.28285	0.19896
0.175	31.600	0.350	0.67771	0.91667	0.10125	0.09143	5.60819	7.14876
0.175	40.630	0.450	0.64657	0.72729	0.11162	0.08959	0.53295	0.68519
0.175	49.660	0.550	0.44583	0.57038	0.08350	0.07525	2.24362	2.75754
0.175	58.680	0.650	0.29755	0.44490	0.07176	0.06069	4.23677	4.68527
0.175	67.710	0.750	0.28274	0.34999	0.06620	0.06293	1.04249	0.95316
0.175	76.740	0.850	0.29866	0.28498	0.07282	0.07193	0.03348	0.04048
0.225	8.706	0.075	1.35862	1.41687	0.19310	0.18082	0.09611	0.10842
0.225	17.410	0.150	1.13836	1.19488	0.14572	0.11984	0.15777	0.07626
0.225	29.020	0.250	0.91960	0.94729	0.11713	0.10783	0.06044	0.00520
0.225	40.630	0.350	0.70053	0.74115	0.10194	0.09257	0.16536	0.14502
0.225	52.230	0.450	0.49729	0.56984	0.08194	0.07732	0.79686	0.65398
0.225	63.840	0.550	0.33059	0.42995	0.07162	0.06284	1.93964	2.48536
0.225	75.450	0.650	0.23278	0.31939	0.06087	0.05439	2.03794	2.57018
0.225	98.670	0.850	0.20915	0.18080	0.06786	0.06441	0.17151	0.20140
0.275	10.640	0.075	1.07328	1.20836	0.18250	0.16009	0.55831	0.87443
0.275	21.280	0.150	0.95454	0.99405	0.11720	0.10603	0.12028	0.06893
0.275	35.470	0.250	0.82899	0.77018	0.12451	0.10152	0.21562	0.25476
0.275	49.660	0.350	0.67030	0.58920	0.09758	0.09165	0.67724	1.01234
0.275	63.840	0.450	0.34801	0.44129	0.08705	0.06507	1.15832	2.33114
0.275	78.030	0.550	0.22216	0.32192	0.06302	0.05191	2.51891	3.88390
0.275	92.220	0.650	0.14017	0.22847	0.08836	0.04104	1.00242	5.72451
0.350	13.540	0.075	0.91789	0.90057	0.11205	0.10583	0.02099	0.03188
0.350	27.080	0.150	0.61453	0.71802	0.07816	0.06068	1.77834	1.96056
0.350	45.140	0.250	0.47807	0.54089	0.06065	0.05385	1.09237	1.14220
0.350	63.200	0.350	0.28254	0.40292	0.04647	0.04164	6.74835	7.67884
0.350	81.250	0.450	0.26151	0.29254	0.05296	0.04113	0.35028	0.45799
0.350	99.310	0.550	0.23928	0.20479	0.05541	0.03913	0.38127	0.77913
0.350	117.400	0.650	0.12164	0.13693	0.03628	0.03100	0.18083	0.32231
0.450	17.410	0.075	0.65608	0.54726	0.09289	0.08380	1.35299	1.98655
0.450	34.820	0.150	0.36884	0.42043	0.04875	0.04398	1.13918	1.08865
0.450	58.040	0.250	0.27292	0.30721	0.04488	0.03883	0.59463	1.01251
0.450	81.250	0.350	0.21436	0.22284	0.03997	0.03626	0.04782	0.06086
0.450	104.500	0.450	0.12235	0.15703	0.03056	0.02790	1.29893	1.71330
0.450	127.700	0.550	0.10933	0.10566	0.03945	0.02880	0.00804	0.02605
0.550	21.280	0.075	0.24379	0.28895	0.05624	0.04487	0.65317	0.67664
0.550	42.560	0.150	0.24119	0.21372	0.03537	0.03407	0.59037	0.67804
0.550	70.940	0.250	0.13877	0.15196	0.03201	0.02639	0.17419	0.16158
0.550	99.310	0.350	0.13416	0.10794	0.03697	0.02808	0.49679	0.83309
0.550	127.700	0.450	0.06223	0.07448	0.02041	0.01825	0.36399	0.56079
0.650	25.150	0.075	0.10192	0.12726	0.03195	0.02513	0.63520	0.98026
0.650	50.300	0.150	0.09715	0.08991	0.01908	0.01820	0.13925	0.16503
0.650	83.830	0.250	0.08225	0.06211	0.02750	0.01725	0.53081	1.62131
0.750	58.040	0.150	0.03402	0.02853	0.00995	0.00842	0.29944	0.22440
0.015	4.736	0.550	1.22045	1.10651	0.36251	0.26962	0.09629	0.38043
0.015	5.597	0.650	1.66698	1.00936	0.40353	0.31017	2.63982	3.95732
0.015	6.458	0.750	0.73828	0.92227	0.23920	0.20204	0.59732	0.89106
0.015	7.320	0.850	0.94332	0.84985	0.27002	0.22937	0.11697	0.08541
0.015	8.052	0.935	1.79213	0.80174	0.47703	0.45284	4.29192	4.80458
0.045	6.437	0.250	1.60691	1.55381	0.34594	0.29775	0.02189	0.02332
0.045	9.012	0.350	1.40367	1.40152	0.30020	0.27683	0.00000	0.00025
0.045	11.590	0.450	1.48277	1.24756	0.35750	0.29295	0.42639	0.79513
0.045	14.160	0.550	1.34260	1.10539	0.34924	0.27493	0.45513	1.02417
0.045	16.740	0.650	1.09831	0.98215	0.26964	0.24880	0.18144	0.30905
0.045	19.310	0.750	0.66229	0.88168	0.21441	0.19543	1.05455	0.86019
0.045	21.890	0.850	1.37163	0.80668	0.37962	0.29896	2.20192	3.60329
0.080	6.866	0.150	1.37964	1.69593	0.23238	0.22767	1.87184	1.91250
0.080	11.440	0.250	1.34260	1.49945	0.24921	0.23228	0.40428	0.38011
0.080	16.020	0.350	0.94933	1.29805	0.24149	0.19693	2.09872	2.84274
0.080	20.600	0.450	1.18641	1.11260	0.23408	0.22337	0.09565	0.12694
0.080	25.180	0.550	1.04825	0.95081	0.24963	0.22246	0.14848	0.20262
0.080	29.750	0.650	0.61543	0.81666	0.18128	0.16860	1.24118	1.09287
0.080	34.330	0.750	0.73217	0.71033	0.21875	0.18862	0.00919	0.01743
0.080	38.910	0.850	0.61643	0.63460	0.18847	0.18222	0.01006	0.01431
0.125	5.364	0.075	1.71204	1.75629	0.37459	0.30837	0.01527	0.02330
0.125	10.730	0.150	1.32758	1.58428	0.21136	0.19854	1.49323	1.31956
0.125	17.880	0.250	1.04725	1.33895	0.21897	0.17691	1.78978	2.11356
0.125	25.030	0.350	0.72336	1.11382	0.16971	0.15609	5.31707	6.74140
0.125	32.190	0.450	0.84831	0.91705	0.19462	0.17321	0.12846	0.04148
0.125	39.340	0.550	0.64156	0.75083	0.17819	0.15188	0.38128	0.29538
0.125	46.490	0.650	0.68411	0.61580	0.18540	0.16239	0.13255	0.10963
0.125	53.640	0.750	0.43021	0.51218	0.14043	0.12725	0.34499	0.37826
0.175	7.510	0.075	1.93230	1.60873	0.37031	0.33159	0.75268	0.91971
0.175	15.020	0.150	1.78212	1.39584	0.27547	0.23608	1.94482	3.06546
0.175	25.030	0.250	1.21244	1.13736	0.22298	0.19653	0.10907	0.16711
0.175	35.050	0.350	0.85151	0.91416	0.17469	0.16800	0.13280	0.08199
0.175	45.060	0.450	0.52022	0.72498	0.15018	0.12985	1.87019	2.08961
0.175	55.070	0.550	0.63215	0.56839	0.19985	0.14677	0.09941	0.09330
0.225	9.656	0.075	1.01921	1.41270	0.24982	0.23518	2.49615	2.48671
0.225	19.310	0.150	1.20243	1.18984	0.22444	0.19253	0.00247	0.03631
0.225	32.190	0.250	0.64477	0.94261	0.14877	0.13927	4.02883	4.71532
0.225	45.060	0.350	0.59671	0.73706	0.16765	0.14497	0.70803	0.97454
0.225	57.930	0.450	0.42681	0.56645	0.25117	0.12605	0.31137	1.70719
0.275	11.800	0.075	1.03724	1.20126	0.29747	0.22917	0.30865	0.29471
0.275	23.600	0.150	0.79314	0.98743	0.16973	0.14898	1.32307	1.91098
0.275	39.340	0.250	0.84761	0.76452	0.17425	0.16219	0.22190	0.32682
0.275	55.070	0.350	0.33820	0.58458	0.22251	0.10402	1.23000	4.38096
0.350	15.020	0.075	0.73157	0.89170	0.17245	0.13536	0.87162	1.06080
0.350	30.040	0.150	0.70194	0.71077	0.10306	0.09865	0.00881	-0.00096
0.350	50.070	0.250	0.55786	0.53518	0.11500	0.09234	0.03667	0.13226
0.350	70.090	0.350	0.38756	0.39850	0.09502	0.07924	0.01440	0.03078
0.350	90.120	0.450	0.35072	0.28921	0.09011	0.07791	0.45950	0.73954
0.450	19.310	0.075	0.52993	0.53903	0.11832	0.10472	0.00676	-0.00862
0.450	38.620	0.150	0.29075	0.41436	0.07796	0.05722	2.52813	4.89899
0.450	64.370	0.250	0.28874	0.30273	0.07471	0.06010	0.03681	0.06712
0.450	90.120	0.350	0.24840	0.21952	0.08081	0.06410	0.12508	0.21880
0.450	115.900	0.450	0.18762	0.15464	0.06755	0.05582	0.23524	0.51911
0.550	23.600	0.075	0.25220	0.28306	0.07040	0.06489	0.19598	0.15200
0.550	47.200	0.150	0.27913	0.20965	0.06445	0.05052	1.15130	2.19531
0.550	78.670	0.250	0.11854	0.14911	0.07525	0.03505	0.16659	0.47988
0.650	27.890	0.075	0.13526	0.12374	0.06369	0.03606	0.03181	0.13962
0.650	55.790	0.150	0.09153	0.08770	0.03625	0.02359	0.01054	0.07183
0.015	4.320	0.450	1.51580	1.23954	1.05895	0.47617	0.06717	0.73469
0.045	4.305	0.150	2.18160	1.69697	0.65214	0.50821	0.54634	0.88420
0.045	7.176	0.250	1.73206	1.57623	0.58903	0.47026	0.06815	0.11149
0.045	15.790	0.550	1.80415	1.11997	0.64205	0.54635	1.12842	1.55316
0.080	7.654	0.150	1.41068	1.71037	0.38935	0.33450	0.59911	0.81081
0.080	12.760	0.250	1.59690	1.50993	0.53436	0.40859	0.02534	0.05594
0.080	17.860	0.350	1.51180	1.30598	0.46554	0.39877	0.19206	0.35504
0.125	5.980	0.075	1.11433	1.76483	0.41289	0.34811	2.49232	3.24753
0.125	11.960	0.150	1.63194	1.58856	0.45386	0.31157	0.00834	0.02466
0.125	19.930	0.250	1.38064	1.34090	0.41592	0.32829	0.00839	-0.02508
0.125	27.910	0.350	0.93021	1.11459	0.31661	0.27953	0.34322	0.50714
0.125	35.880	0.450	0.92090	0.91723	0.82081	0.28914	0.00001	0.00030
0.175	8.372	0.075	1.23347	1.60905	0.64064	0.35682	0.34640	0.32119
0.175	16.740	0.150	1.41368	1.39377	0.33490	0.30947	0.00296	0.00918
0.175	27.910	0.250	0.84991	1.13450	0.33715	0.24579	0.71758	1.36806
0.225	10.760	0.075	1.39066	1.40802	0.41507	0.36644	0.00210	-0.01110
0.225	21.530	0.150	0.97927	1.18438	0.28933	0.23278	0.50830	0.73075
0.225	35.880	0.250	1.02822	0.93746	0.28868	0.26391	0.09621	0.19506
0.225	50.230	0.350	0.79284	0.73260	1.25553	0.24950	0.00223	0.37449
0.275	13.160	0.075	1.02021	1.19362	0.38322	0.30697	0.20762	0.30232
0.275	26.310	0.150	1.16238	0.98034	0.30318	0.25530	0.35510	0.67761
0.350	16.740	0.075	0.58770	0.88244	0.17693	0.15428	2.78829	2.94591
0.350	33.490	0.150	0.96325	0.70316	0.20687	0.17351	1.56670	2.26862
0.350	55.810	0.250	0.40288	0.52917	0.13166	0.11654	0.92707	1.18021
0.450	21.530	0.075	0.67801	0.53067	0.26554	0.15498	0.30451	0.69483
0.450	43.050	0.150	0.36884	0.40808	0.12595	0.08763	0.09924	-0.01251
