ID            : 5944
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWM
A1            : 56
A2            : 0
Z1            : 26
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.350	39.724	0.550	0.21320	0.22440	0.02221	0.02221	0.25434	0.25434
0.350	46.947	0.650	0.22530	0.14994	0.03439	0.03439	4.80224	4.80224
0.350	54.169	0.750	0.04686	0.09523	0.02830	0.02830	2.92121	2.92121
0.450	13.929	0.150	0.41860	0.47886	0.02892	0.02892	4.34106	4.34106
0.450	23.215	0.250	0.31480	0.34882	0.02618	0.02618	1.68834	1.68834
0.450	32.502	0.350	0.25270	0.25297	0.02225	0.02225	0.00015	0.00015
0.450	41.788	0.450	0.17280	0.17831	0.01942	0.01942	0.08043	0.08043
0.450	51.074	0.550	0.08872	0.11996	0.01796	0.01796	3.02535	3.02535
0.450	60.360	0.650	0.06545	0.07541	0.01774	0.01774	0.31491	0.31491
0.550	17.025	0.150	0.25550	0.25549	0.02289	0.02289	0.00000	0.00000
0.550	28.375	0.250	0.14390	0.17996	0.01864	0.01864	3.74186	3.74186
0.550	39.724	0.350	0.13340	0.12741	0.02325	0.02325	0.06636	0.06636
0.550	51.074	0.450	0.07326	0.08779	0.01450	0.01450	1.00378	1.00378
0.550	62.424	0.550	0.05622	0.05747	0.01640	0.01640	0.00584	0.00584
0.550	73.774	0.650	0.01131	0.03469	0.01174	0.01174	3.96588	3.96588
0.650	33.533	0.250	0.06765	0.07737	0.01051	0.01051	0.85522	0.85522
0.650	46.947	0.350	0.04440	0.05346	0.00953	0.00953	0.90401	0.90401
0.650	60.360	0.450	0.03957	0.03612	0.01015	0.01015	0.11544	0.11544
0.650	73.774	0.550	0.01471	0.02318	0.00992	0.00992	0.72856	0.72856
0.045	4.939	0.450	1.18500	1.10494	0.08692	0.08692	0.84844	0.84844
0.045	6.036	0.550	1.29400	0.97781	0.09892	0.09892	10.21706	10.21706
0.045	7.133	0.650	1.04000	0.86553	0.09064	0.09064	3.70502	3.70502
0.045	8.231	0.750	1.06900	0.77262	0.11680	0.11680	6.43911	6.43911
0.045	9.328	0.850	1.02200	0.70199	0.16410	0.16410	3.80291	3.80291
0.080	4.878	0.250	1.52800	1.39951	0.09026	0.09026	2.02650	2.02650
0.080	6.829	0.350	1.46400	1.21918	0.09052	0.09052	7.31458	7.31458
0.080	8.780	0.450	1.15800	1.04812	0.10160	0.10160	1.16964	1.16964
0.080	10.731	0.550	0.94110	0.89596	0.07381	0.07381	0.37397	0.37397
0.080	12.682	0.650	0.81410	0.76803	0.06705	0.06705	0.47211	0.47211
0.080	14.633	0.750	0.76360	0.66663	0.07487	0.07487	1.67736	1.67736
0.080	16.584	0.850	0.61520	0.59345	0.08328	0.08328	0.06818	0.06818
0.125	4.573	0.150	1.55900	1.53115	0.09733	0.09733	0.08187	0.08187
0.125	7.621	0.250	1.29200	1.30817	0.08603	0.08603	0.03531	0.03531
0.125	10.670	0.350	1.18600	1.09424	0.08092	0.08092	1.28590	1.28590
0.125	13.718	0.450	0.94390	0.90358	0.07963	0.07963	0.25633	0.25633
0.125	16.767	0.550	0.72590	0.74066	0.07437	0.07437	0.03940	0.03940
0.125	19.815	0.650	0.57960	0.60744	0.06398	0.06398	0.18939	0.18939
0.125	22.864	0.750	0.59670	0.50440	0.06475	0.06475	2.03185	2.03185
0.125	25.912	0.850	0.51770	0.43232	0.10460	0.10460	0.66631	0.66631
0.175	6.402	0.150	1.23400	1.39769	0.07949	0.07949	4.24049	4.24049
0.175	10.670	0.250	1.17500	1.14866	0.08761	0.08761	0.09041	0.09041
0.175	14.938	0.350	0.98950	0.92743	0.07706	0.07706	0.64887	0.64887
0.175	19.206	0.450	0.68180	0.73744	0.05512	0.05512	1.01910	1.01910
0.175	23.473	0.550	0.73210	0.57902	0.08620	0.08620	3.15364	3.15364
0.175	27.741	0.650	0.55990	0.45170	0.06481	0.06481	2.78697	2.78697
0.175	32.009	0.750	0.29750	0.35504	0.06309	0.06309	0.83167	0.83167
0.175	36.277	0.850	0.25760	0.28860	0.09647	0.09647	0.10328	0.10328
0.225	4.115	0.075	1.46100	1.43537	0.19350	0.19350	0.01755	0.01755
0.225	8.231	0.150	1.28400	1.22395	0.07975	0.07975	0.56699	0.56699
0.225	13.718	0.250	0.84180	0.97586	0.07010	0.07010	3.65715	3.65715
0.225	19.206	0.350	0.68580	0.76582	0.07323	0.07323	1.19391	1.19391
0.225	24.693	0.450	0.63870	0.59003	0.06018	0.06018	0.65418	0.65418
0.225	30.180	0.550	0.47850	0.44571	0.05477	0.05477	0.35841	0.35841
0.225	35.667	0.650	0.30230	0.33117	0.04372	0.04372	0.43613	0.43613
0.225	41.155	0.750	0.26090	0.24523	0.06406	0.06406	0.05985	0.05985
0.225	46.642	0.850	0.13340	0.18698	0.07048	0.07048	0.57794	0.57794
0.275	5.030	0.075	1.17200	1.25277	0.18660	0.18660	0.18736	0.18736
0.275	10.060	0.150	1.03800	1.03903	0.08228	0.08228	0.00016	0.00016
0.275	16.767	0.250	0.84550	0.80808	0.09018	0.09018	0.17222	0.17222
0.275	23.473	0.350	0.64280	0.61971	0.05930	0.05930	0.15157	0.15157
0.275	30.180	0.450	0.52560	0.46499	0.05542	0.05542	1.19622	1.19622
0.275	36.887	0.550	0.39290	0.33956	0.06271	0.06271	0.72351	0.72351
0.275	43.594	0.650	0.26200	0.24102	0.04280	0.04280	0.24020	0.24020
0.275	50.300	0.750	0.23770	0.16778	0.08696	0.08696	0.64642	0.64642
0.350	6.402	0.075	0.80120	0.96405	0.10850	0.10850	2.25275	2.25275
0.350	12.804	0.150	0.70420	0.77096	0.05416	0.05416	1.51927	1.51927
0.350	21.340	0.250	0.55500	0.58156	0.03898	0.03898	0.46431	0.46431
0.350	29.875	0.350	0.45550	0.43398	0.04112	0.04112	0.27384	0.27384
0.350	38.411	0.450	0.36150	0.31550	0.03726	0.03726	1.52399	1.52399
0.350	46.947	0.550	0.26750	0.22103	0.03845	0.03845	1.46082	1.46082
0.350	55.483	0.650	0.15540	0.14776	0.02760	0.02760	0.07654	0.07654
0.350	64.019	0.750	0.06027	0.09395	0.02484	0.02484	1.83863	1.83863
0.450	16.462	0.150	0.46150	0.46737	0.03605	0.03605	0.02652	0.02652
0.450	27.436	0.250	0.32330	0.34091	0.03216	0.03216	0.29977	0.29977
0.450	38.411	0.350	0.23120	0.24732	0.02965	0.02965	0.29568	0.29568
0.450	49.386	0.450	0.14830	0.17438	0.02393	0.02393	1.18794	1.18794
0.450	60.360	0.550	0.13770	0.11737	0.02652	0.02652	0.58778	0.58778
0.450	71.335	0.650	0.10910	0.07383	0.03747	0.03747	0.88591	0.88591
0.450	82.309	0.750	0.09692	0.04229	0.06682	0.06682	0.66841	0.66841
0.550	20.120	0.150	0.21150	0.24682	0.02729	0.02729	1.67483	1.67483
0.550	33.533	0.250	0.14320	0.17439	0.02116	0.02116	2.17295	2.17295
0.550	46.947	0.350	0.10040	0.12361	0.01961	0.01961	1.40112	1.40112
0.550	60.360	0.450	0.08356	0.08524	0.01858	0.01858	0.00813	0.00813
0.550	73.774	0.550	0.04062	0.05584	0.02260	0.02260	0.45370	0.45370
0.550	87.187	0.650	0.03023	0.03374	0.01511	0.01511	0.05393	0.05393
0.550	100.600	0.750	0.03030	0.01793	0.03540	0.03540	0.12209	0.12209
0.650	23.778	0.150	0.07051	0.10900	0.01190	0.01190	10.45973	10.45973
0.650	39.630	0.250	0.07840	0.07419	0.01479	0.01479	0.08090	0.08090
0.650	55.483	0.350	0.04787	0.05139	0.01440	0.01440	0.05982	0.05982
0.650	71.335	0.450	0.03293	0.03477	0.01282	0.01282	0.02069	0.02069
0.650	87.187	0.550	0.01187	0.02234	0.00777	0.00777	1.81641	1.81641
0.045	4.432	0.350	1.34000	1.26779	0.11670	0.11670	0.38283	0.38283
0.045	5.698	0.450	1.33200	1.13018	0.11240	0.11240	3.22394	3.22394
0.045	6.965	0.550	1.41500	1.00060	0.13970	0.13970	8.79945	8.79945
0.045	8.231	0.650	1.02800	0.88652	0.10380	0.10380	1.85774	1.85774
0.045	9.497	0.750	0.96540	0.79240	0.10860	0.10860	2.53771	2.53771
0.045	10.764	0.850	1.03300	0.72109	0.13860	0.13860	5.06448	5.06448
0.080	5.628	0.250	1.46300	1.41857	0.09981	0.09981	0.19819	0.19819
0.080	7.879	0.350	1.24700	1.23451	0.09330	0.09330	0.01792	0.01792
0.080	10.130	0.450	1.17400	1.06060	0.09320	0.09320	1.48047	1.48047
0.080	12.382	0.550	1.06700	0.90693	0.08972	0.08972	3.18308	3.18308
0.080	14.633	0.650	0.82630	0.77771	0.10070	0.10070	0.23282	0.23282
0.080	16.884	0.750	0.77310	0.67553	0.08735	0.08735	1.24763	1.24763
0.080	19.135	0.850	0.73400	0.60187	0.11340	0.11340	1.35763	1.35763
0.125	5.276	0.150	1.56300	1.54258	0.11630	0.11630	0.03083	0.03083
0.125	8.794	0.250	1.25900	1.31536	0.08924	0.08924	0.39892	0.39892
0.125	12.311	0.350	1.12300	1.09926	0.08445	0.08445	0.07904	0.07904
0.125	15.829	0.450	0.92050	0.90735	0.07804	0.07804	0.02841	0.02841
0.125	19.346	0.550	0.76580	0.74368	0.07010	0.07010	0.09957	0.09957
0.125	22.864	0.650	0.57880	0.60996	0.06454	0.06454	0.23315	0.23315
0.125	26.381	0.750	0.58420	0.50686	0.07332	0.07332	1.11270	1.11270
0.125	29.899	0.850	0.39450	0.43467	0.09611	0.09611	0.17471	0.17471
0.175	7.387	0.150	1.19600	1.39931	0.09332	0.09332	4.74652	4.74652
0.175	12.311	0.250	1.09800	1.14824	0.08797	0.08797	0.32612	0.32612
0.175	17.236	0.350	0.91050	0.92638	0.09862	0.09862	0.02593	0.02593
0.175	22.160	0.450	0.82020	0.73640	0.09144	0.09144	0.83979	0.83979
0.175	27.085	0.550	0.55860	0.57818	0.07247	0.07247	0.07299	0.07299
0.175	32.009	0.650	0.47600	0.45112	0.06469	0.06469	0.14797	0.14797
0.175	36.934	0.750	0.36170	0.35471	0.06492	0.06492	0.01159	0.01159
0.175	41.858	0.850	0.29630	0.28849	0.08825	0.08825	0.00783	0.00783
0.225	4.749	0.075	1.61800	1.43369	0.20860	0.20860	0.78071	0.78071
0.225	9.497	0.150	1.15000	1.21950	0.10340	0.10340	0.45182	0.45182
0.225	15.829	0.250	0.87790	0.97116	0.08055	0.08055	1.34033	1.34033
0.225	22.160	0.350	0.70200	0.76178	0.06698	0.06698	0.79648	0.79648
0.225	28.492	0.450	0.56730	0.58678	0.06660	0.06660	0.08551	0.08551
0.225	34.823	0.550	0.43820	0.44323	0.07485	0.07485	0.00451	0.00451
0.225	41.155	0.650	0.35840	0.32938	0.06516	0.06516	0.19833	0.19833
0.225	47.486	0.750	0.20710	0.24400	0.05062	0.05062	0.53152	0.53152
0.225	53.818	0.850	0.14660	0.18616	0.08074	0.08074	0.24011	0.24011
0.275	5.804	0.075	1.09100	1.24543	0.15940	0.15940	0.93863	0.93863
0.275	11.608	0.150	0.82750	1.03100	0.08152	0.08152	6.23165	6.23165
0.275	19.346	0.250	0.76980	0.80119	0.07395	0.07395	0.18014	0.18014
0.275	27.085	0.350	0.50250	0.61430	0.05538	0.05538	4.07553	4.07553
0.275	34.823	0.450	0.48440	0.46083	0.06569	0.06569	0.12876	0.12876
0.275	42.562	0.550	0.28020	0.33652	0.04504	0.04504	1.56351	1.56351
0.275	50.300	0.650	0.27440	0.23892	0.05627	0.05627	0.39764	0.39764
0.275	58.039	0.750	0.15180	0.16640	0.04796	0.04796	0.09272	0.09272
0.350	7.387	0.075	0.97600	0.95213	0.11340	0.11340	0.04431	0.04431
0.350	14.774	0.150	0.71890	0.76076	0.05526	0.05526	0.57384	0.57384
0.350	24.622	0.250	0.54250	0.57388	0.05153	0.05153	0.37080	0.37080
0.350	34.471	0.350	0.43220	0.42816	0.04215	0.04215	0.00917	0.00917
0.350	44.321	0.450	0.27560	0.31125	0.03607	0.03607	0.97690	0.97690
0.350	54.169	0.550	0.25960	0.21807	0.04020	0.04020	1.06742	1.06742
0.350	64.018	0.650	0.19620	0.14583	0.04019	0.04019	1.57064	1.57064
0.350	73.868	0.750	0.10400	0.09279	0.03420	0.03420	0.10740	0.10740
0.450	9.497	0.075	0.47060	0.59888	0.07004	0.07004	3.35429	3.35429
0.450	18.994	0.150	0.38300	0.45781	0.03566	0.03566	4.40105	4.40105
0.450	31.657	0.250	0.31800	0.33426	0.03568	0.03568	0.20767	0.20767
0.450	44.321	0.350	0.18100	0.24255	0.02647	0.02647	5.40677	5.40677
0.450	56.983	0.450	0.11180	0.17104	0.02341	0.02341	6.40452	6.40452
0.450	69.647	0.550	0.14800	0.11515	0.03003	0.03003	1.19676	1.19676
0.450	82.309	0.650	0.09100	0.07247	0.03372	0.03372	0.30197	0.30197
0.450	94.972	0.750	0.06190	0.04155	0.04957	0.04957	0.16847	0.16847
0.550	23.215	0.150	0.19130	0.23993	0.02508	0.02508	3.75901	3.75901
0.550	38.693	0.250	0.15190	0.16981	0.02480	0.02480	0.52157	0.52157
0.550	54.169	0.350	0.09277	0.12046	0.02264	0.02264	1.49598	1.49598
0.550	69.647	0.450	0.06421	0.08310	0.01804	0.01804	1.09685	1.09685
0.550	85.124	0.550	0.07053	0.05447	0.02709	0.02709	0.35148	0.35148
0.550	100.600	0.650	0.04432	0.03293	0.03174	0.03174	0.12877	0.12877
0.550	116.078	0.750	0.03258	0.01752	0.03855	0.03855	0.15253	0.15253
0.650	27.436	0.150	0.09087	0.10485	0.01826	0.01826	0.58597	0.58597
0.650	45.727	0.250	0.06239	0.07164	0.01302	0.01302	0.50424	0.50424
0.650	64.018	0.350	0.04028	0.04971	0.01626	0.01626	0.33611	0.33611
0.650	82.309	0.450	0.05376	0.03367	0.02478	0.02478	0.65742	0.65742
0.650	100.600	0.550	0.03282	0.02165	0.01835	0.01835	0.37077	0.37077
0.650	118.891	0.650	0.03211	0.01275	0.02796	0.02796	0.47940	0.47940
0.015	4.080	0.850	1.07300	0.71018	0.13250	0.13250	7.49820	7.49820
0.045	5.023	0.350	1.34600	1.29235	0.12300	0.12300	0.19023	0.19023
0.045	6.458	0.450	1.27100	1.15191	0.11980	0.11980	0.98825	0.98825
0.045	7.893	0.550	1.10200	1.02015	0.11080	0.11080	0.54574	0.54574
0.045	9.328	0.650	1.19900	0.90448	0.11420	0.11420	6.65121	6.65121
0.045	10.764	0.750	0.97280	0.80927	0.10940	0.10940	2.23439	2.23439
0.045	12.199	0.850	0.98890	0.73734	0.14510	0.14510	3.00570	3.00570
0.080	6.378	0.250	1.53700	1.43451	0.11630	0.11630	0.77660	0.77660
0.080	8.930	0.350	1.25300	1.24727	0.10780	0.10780	0.00283	0.00283
0.080	11.481	0.450	1.15100	1.07114	0.10250	0.10250	0.60696	0.60696
0.080	14.032	0.550	0.90570	0.91593	0.09067	0.09067	0.01274	0.01274
0.080	16.584	0.650	0.76260	0.78567	0.09217	0.09217	0.06265	0.06265
0.080	19.135	0.750	0.78400	0.68278	0.09115	0.09115	1.23312	1.23312
0.080	21.687	0.850	0.77150	0.60875	0.12730	0.12730	1.63452	1.63452
0.125	5.980	0.150	1.75000	1.55172	0.11820	0.11820	2.81401	2.81401
0.125	9.966	0.250	1.30100	1.32097	0.10150	0.10150	0.03872	0.03872
0.125	13.953	0.350	1.11500	1.10306	0.09349	0.09349	0.01631	0.01631
0.125	17.939	0.450	0.99220	0.91012	0.09179	0.09179	0.79964	0.79964
0.125	21.926	0.550	0.77020	0.74591	0.08680	0.08680	0.07833	0.07833
0.125	25.912	0.650	0.57710	0.61189	0.07262	0.07262	0.22945	0.22945
0.125	29.899	0.750	0.54750	0.50862	0.07665	0.07665	0.25733	0.25733
0.125	33.885	0.850	0.67000	0.43637	0.13870	0.13870	2.83736	2.83736
0.175	4.186	0.075	1.46600	1.59722	0.16390	0.16390	0.64095	0.64095
0.175	8.372	0.150	1.54000	1.40005	0.13580	0.13580	1.06202	1.06202
0.175	13.953	0.250	1.14700	1.14732	0.11920	0.11920	0.00001	0.00001
0.175	19.534	0.350	1.02300	0.92505	0.09019	0.09019	1.17953	1.17953
0.175	25.115	0.450	0.67580	0.73516	0.08828	0.08828	0.45218	0.45218
0.175	30.696	0.550	0.61850	0.57712	0.08717	0.08717	0.22535	0.22535
0.175	36.277	0.650	0.43790	0.45032	0.06126	0.06126	0.04109	0.04109
0.175	41.858	0.750	0.35340	0.35417	0.07990	0.07990	0.00009	0.00009
0.175	47.439	0.850	0.35440	0.28816	0.10720	0.10720	0.38178	0.38178
0.225	5.382	0.075	1.47400	1.43140	0.20940	0.20940	0.04139	0.04139
0.225	10.764	0.150	1.16800	1.21517	0.10600	0.10600	0.19799	0.19799
0.225	17.939	0.250	1.05400	0.96672	0.10500	0.10500	0.69095	0.69095
0.225	25.115	0.350	0.74650	0.75800	0.07938	0.07938	0.02099	0.02099
0.225	32.291	0.450	0.55710	0.58372	0.08671	0.08671	0.09421	0.09421
0.225	39.466	0.550	0.36690	0.44084	0.05895	0.05895	1.57335	1.57335
0.225	46.642	0.650	0.30410	0.32763	0.05778	0.05778	0.16586	0.16586
0.225	53.818	0.750	0.18830	0.24277	0.04615	0.04615	1.39325	1.39325
0.225	60.993	0.850	0.08652	0.18530	0.04688	0.04688	4.44012	4.44012
0.275	6.578	0.075	1.21600	1.23850	0.16610	0.16610	0.01834	0.01834
0.275	13.155	0.150	0.97150	1.02374	0.08983	0.08983	0.33825	0.33825
0.275	21.926	0.250	0.72350	0.79507	0.07511	0.07511	0.90798	0.90798
0.275	30.696	0.350	0.64520	0.60966	0.07535	0.07535	0.22247	0.22247
0.275	39.466	0.450	0.42100	0.45705	0.06782	0.06782	0.28248	0.28248
0.275	48.237	0.550	0.26220	0.33373	0.05412	0.05412	1.74682	1.74682
0.275	57.007	0.650	0.13990	0.23696	0.04047	0.04047	5.75192	5.75192
0.275	65.777	0.750	0.13460	0.16510	0.05626	0.05626	0.29383	0.29383
0.275	74.548	0.850	0.08907	0.11696	0.05706	0.05706	0.23885	0.23885
0.350	8.372	0.075	0.98290	0.94158	0.12380	0.12380	0.11141	0.11141
0.350	16.743	0.150	0.76210	0.75184	0.06557	0.06557	0.02450	0.02450
0.350	27.905	0.250	0.59690	0.56712	0.05517	0.05517	0.29132	0.29132
0.350	39.068	0.350	0.38600	0.42303	0.04316	0.04316	0.73613	0.73613
0.350	50.230	0.450	0.25600	0.30748	0.03650	0.03650	1.98944	1.98944
0.350	61.392	0.550	0.19920	0.21542	0.03669	0.03669	0.19554	0.19554
0.350	72.554	0.650	0.18080	0.14409	0.04600	0.04600	0.63689	0.63689
0.350	83.716	0.750	0.05952	0.09173	0.02608	0.02608	1.52524	1.52524
0.450	10.764	0.075	0.62440	0.58771	0.09434	0.09434	0.15123	0.15123
0.450	21.527	0.150	0.39890	0.44974	0.04482	0.04482	1.28675	1.28675
0.450	35.879	0.250	0.26600	0.32853	0.03423	0.03423	3.33756	3.33756
0.450	50.230	0.350	0.20620	0.23842	0.03494	0.03494	0.85030	0.85030
0.450	64.581	0.450	0.09842	0.16814	0.02504	0.02504	7.75249	7.75249
0.450	78.933	0.550	0.09482	0.11320	0.02721	0.02721	0.45648	0.45648
0.450	93.284	0.650	0.08178	0.07127	0.03235	0.03235	0.10562	0.10562
0.550	26.311	0.150	0.23520	0.23414	0.03073	0.03073	0.00118	0.00118
0.550	43.852	0.250	0.11380	0.16593	0.02855	0.02855	3.33420	3.33420
0.550	61.392	0.350	0.12930	0.11777	0.02512	0.02512	0.21050	0.21050
0.550	78.933	0.450	0.10860	0.08127	0.03200	0.03200	0.72920	0.72920
0.550	96.473	0.550	0.04088	0.05328	0.01675	0.01675	0.54836	0.54836
0.550	114.014	0.650	0.02020	0.03223	0.02134	0.02134	0.31758	0.31758
0.550	131.554	0.750	0.02494	0.01717	0.03200	0.03200	0.05902	0.05902
0.650	31.095	0.150	0.05918	0.10144	0.01542	0.01542	7.51056	7.51056
0.650	51.825	0.250	0.06589	0.06951	0.02111	0.02111	0.02937	0.02937
0.650	72.554	0.350	0.02422	0.04829	0.01037	0.01037	5.38872	5.38872
0.650	93.284	0.450	0.04210	0.03273	0.02817	0.02817	0.11057	0.11057
0.650	114.014	0.550	0.03062	0.02106	0.01795	0.01795	0.28393	0.28393
0.015	4.023	0.750	1.13200	0.80608	0.14710	0.14710	4.90892	4.90892
0.015	4.560	0.850	1.11800	0.73594	0.13290	0.13290	8.26464	8.26464
0.045	4.010	0.250	1.72700	1.45189	0.14840	0.14840	3.43676	3.43676
0.045	5.614	0.350	1.64000	1.31387	0.14360	0.14360	5.15774	5.15774
0.045	7.218	0.450	1.10200	1.17088	0.11040	0.11040	0.38932	0.38932
0.045	8.822	0.550	1.39500	1.03718	0.12960	0.12960	7.62271	7.62271
0.045	10.426	0.650	0.88630	0.92052	0.09826	0.09826	0.12128	0.12128
0.045	12.030	0.750	0.81690	0.82390	0.09584	0.09584	0.00533	0.00533
0.045	13.634	0.850	0.86360	0.75139	0.14520	0.14520	0.59718	0.59718
0.045	14.997	0.935	0.50860	0.70985	0.31150	0.31150	0.41742	0.41742
0.080	4.277	0.150	1.69900	1.62606	0.13490	0.13490	0.29235	0.29235
0.080	7.129	0.250	1.59100	1.44811	0.15190	0.15190	0.88486	0.88486
0.080	9.980	0.350	1.53000	1.25779	0.13280	0.13280	4.20171	4.20171
0.080	12.832	0.450	1.10600	1.08006	0.10890	0.10890	0.05675	0.05675
0.080	15.683	0.550	0.96520	0.92347	0.11780	0.11780	0.12551	0.12551
0.080	18.535	0.650	0.88170	0.79230	0.09080	0.09080	0.96947	0.96947
0.080	21.386	0.750	0.73720	0.68884	0.09337	0.09337	0.26825	0.26825
0.080	24.238	0.850	0.61500	0.61448	0.10220	0.10220	0.00003	0.00003
0.125	6.683	0.150	1.54600	1.55918	0.11480	0.11480	0.01319	0.01319
0.125	11.139	0.250	1.38900	1.32543	0.11780	0.11780	0.29117	0.29117
0.125	15.594	0.350	1.16300	1.10599	0.09696	0.09696	0.34573	0.34573
0.125	20.050	0.450	0.92390	0.91218	0.08633	0.08633	0.01842	0.01842
0.125	24.505	0.550	0.92110	0.74755	0.09463	0.09463	3.36360	3.36360
0.125	28.961	0.650	0.61400	0.61327	0.07150	0.07150	0.00010	0.00010
0.125	33.416	0.750	0.59510	0.50988	0.08057	0.08057	1.11876	1.11876
0.125	37.872	0.850	0.47720	0.43759	0.09153	0.09153	0.18727	0.18727
0.175	4.678	0.075	1.51800	1.60079	0.19890	0.19890	0.17324	0.17324
0.175	9.357	0.150	1.33500	1.40020	0.12850	0.12850	0.25748	0.25748
0.175	15.594	0.250	1.09300	1.14614	0.10970	0.10970	0.23467	0.23467
0.175	21.832	0.350	0.71330	0.92359	0.08251	0.08251	6.49571	6.49571
0.175	28.070	0.450	0.60840	0.73376	0.07105	0.07105	3.11331	3.11331
0.175	34.307	0.550	0.54450	0.57593	0.07765	0.07765	0.16386	0.16386
0.175	40.545	0.650	0.39270	0.44939	0.06416	0.06416	0.78076	0.78076
0.175	46.783	0.750	0.32300	0.35350	0.05978	0.05978	0.26030	0.26030
0.175	53.020	0.850	0.21830	0.28769	0.08955	0.08955	0.60050	0.60050
0.225	6.015	0.075	1.47500	1.42881	0.21360	0.21360	0.04675	0.04675
0.225	12.030	0.150	1.13000	1.21096	0.09856	0.09856	0.67479	0.67479
0.225	20.050	0.250	0.83830	0.96253	0.08193	0.08193	2.29917	2.29917
0.225	28.070	0.350	0.61740	0.75443	0.07636	0.07636	3.22019	3.22019
0.225	36.090	0.450	0.57020	0.58077	0.07356	0.07356	0.02063	0.02063
0.225	44.109	0.550	0.45470	0.43857	0.07481	0.07481	0.04651	0.04651
0.225	52.129	0.650	0.27590	0.32594	0.05456	0.05456	0.84110	0.84110
0.225	60.149	0.750	0.22480	0.24156	0.06952	0.06952	0.05810	0.05810
0.225	68.169	0.850	0.03665	0.18443	0.02877	0.02877	26.38435	26.38435
0.275	7.352	0.075	1.14300	1.23198	0.17880	0.17880	0.24766	0.24766
0.275	14.703	0.150	1.09200	1.01711	0.10610	0.10610	0.49817	0.49817
0.275	24.505	0.250	0.69800	0.78954	0.08234	0.08234	1.23582	1.23582
0.275	34.307	0.350	0.68230	0.60492	0.09685	0.09685	0.63836	0.63836
0.275	44.109	0.450	0.50020	0.45357	0.08531	0.08531	0.29873	0.29873
0.275	53.912	0.550	0.33610	0.33115	0.06367	0.06367	0.00604	0.00604
0.275	63.714	0.650	0.16580	0.23513	0.04193	0.04193	2.73420	2.73420
0.275	73.516	0.750	0.16080	0.16386	0.05254	0.05254	0.00338	0.00338
0.275	83.318	0.850	0.05962	0.11613	0.06281	0.06281	0.80932	0.80932
0.350	9.357	0.075	0.80750	0.93214	0.10600	0.10600	1.38252	1.38252
0.350	18.713	0.150	0.66230	0.74391	0.05638	0.05638	2.09522	2.09522
0.350	31.189	0.250	0.48780	0.56109	0.05936	0.05936	1.52458	1.52458
0.350	43.664	0.350	0.35810	0.41844	0.03956	0.03956	2.32618	2.32618
0.350	56.139	0.450	0.28850	0.30409	0.04390	0.04390	0.12618	0.12618
0.350	68.615	0.550	0.22080	0.21303	0.03941	0.03941	0.03883	0.03883
0.350	81.090	0.650	0.11590	0.14250	0.03114	0.03114	0.72970	0.72970
0.350	93.566	0.750	0.09514	0.09075	0.03369	0.03369	0.01700	0.01700
0.350	106.041	0.850	0.07208	0.05655	0.04377	0.04377	0.12584	0.12584
0.450	12.030	0.075	0.63940	0.57801	0.10560	0.10560	0.33791	0.33791
0.450	24.060	0.150	0.39170	0.44279	0.04245	0.04245	1.44831	1.44831
0.450	40.099	0.250	0.32700	0.32351	0.04358	0.04358	0.00640	0.00640
0.450	56.139	0.350	0.24080	0.23478	0.03455	0.03455	0.03037	0.03037
0.450	72.179	0.450	0.15010	0.16557	0.03252	0.03252	0.22623	0.22623
0.450	88.219	0.550	0.12100	0.11147	0.02766	0.02766	0.11865	0.11865
0.450	104.259	0.650	0.03316	0.07019	0.02270	0.02270	2.66060	2.66060
0.450	120.299	0.750	0.02975	0.04030	0.03271	0.03271	0.10396	0.10396
0.550	14.703	0.075	0.24880	0.31229	0.05833	0.05833	1.18465	1.18465
0.550	29.406	0.150	0.19420	0.22918	0.02982	0.02982	1.37609	1.37609
0.550	49.011	0.250	0.16090	0.16258	0.03253	0.03253	0.00266	0.00266
0.550	68.615	0.350	0.07583	0.11544	0.02228	0.02228	3.16019	3.16019
0.550	88.219	0.450	0.07457	0.07967	0.02582	0.02582	0.03906	0.03906
0.550	107.823	0.550	0.03414	0.05224	0.02150	0.02150	0.70868	0.70868
0.550	147.031	0.750	0.02586	0.01684	0.02986	0.02986	0.09115	0.09115
0.650	34.753	0.150	0.09111	0.09857	0.02165	0.02165	0.11859	0.11859
0.650	57.922	0.250	0.07205	0.06769	0.02083	0.02083	0.04372	0.04372
0.650	81.090	0.350	0.04157	0.04708	0.01456	0.01456	0.14309	0.14309
0.650	104.259	0.450	0.04827	0.03192	0.03182	0.03182	0.26389	0.26389
0.650	127.427	0.550	0.06788	0.02054	0.04645	0.04645	1.03866	1.03866
0.650	150.596	0.650	0.02049	0.01211	0.02365	0.02365	0.12556	0.12556
0.015	4.553	0.750	0.94110	0.83580	0.08798	0.08798	1.43246	1.43246
0.015	5.160	0.850	1.04800	0.76509	0.09752	0.09752	8.41635	8.41635
0.015	5.676	0.935	0.84540	0.71750	0.22030	0.22030	0.33708	0.33708
0.045	4.538	0.250	1.76200	1.47912	0.14390	0.14390	3.86453	3.86453
0.045	6.353	0.350	1.44500	1.33742	0.11570	0.11570	0.86452	0.86452
