ID            : 5942
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWP
A1            : 56
A2            : 0
Z1            : 26
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.275	36.890	0.650	1.16780	1.24132	0.06193	0.05162	3.00277	2.18887
0.275	42.560	0.750	1.17295	1.22131	0.06602	0.06232	1.55412	0.68265
0.350	10.830	0.150	1.10498	1.07755	0.03202	0.02951	0.02021	0.76571
0.350	18.060	0.250	1.02270	1.02360	0.03077	0.02862	0.98265	0.00490
0.350	25.280	0.350	0.98450	0.98650	0.03624	0.02884	0.70838	0.00567
0.350	32.500	0.450	0.94279	0.95794	0.04030	0.02966	1.10900	0.24529
0.350	39.720	0.550	0.88594	0.93467	0.03677	0.03122	4.09067	2.47297
0.350	46.950	0.650	0.91859	0.91512	0.05758	0.03706	0.16126	-0.00314
0.350	54.170	0.750	0.84269	0.89843	0.05451	0.04601	2.16094	1.61799
0.450	13.930	0.150	0.68771	0.66919	0.02894	0.02284	0.00231	0.64338
0.450	23.220	0.250	0.63199	0.62228	0.03022	0.02236	0.08063	0.12411
0.450	32.500	0.350	0.58493	0.59292	0.02668	0.02246	0.87209	0.10529
0.450	41.790	0.450	0.57638	0.57132	0.02610	0.02428	0.19820	0.03246
0.450	51.070	0.550	0.55290	0.55430	0.03395	0.02719	0.26278	0.01356
0.450	60.360	0.650	0.47763	0.54027	0.03685	0.03080	4.30546	4.22953
0.550	17.020	0.150	0.36733	0.36102	0.02244	0.01581	0.03699	0.15066
0.550	28.370	0.250	0.34684	0.32719	0.02178	0.01615	0.19445	1.45544
0.550	39.720	0.350	0.32810	0.30726	0.02607	0.01684	0.18904	1.30978
0.550	51.070	0.450	0.29782	0.29323	0.02416	0.01796	0.02782	0.02121
0.550	62.420	0.550	0.29185	0.28246	0.02472	0.02153	0.00146	0.17660
0.550	73.770	0.650	0.26034	0.27374	0.04067	0.02699	0.26507	0.35015
0.650	33.530	0.250	0.16920	0.14299	0.01622	0.01049	1.72570	6.70930
0.650	46.950	0.350	0.14850	0.13177	0.01356	0.01101	0.84012	2.42751
0.650	60.360	0.450	0.13079	0.12420	0.01297	0.01220	0.04663	0.31189
0.650	73.770	0.550	0.13769	0.11855	0.01879	0.01538	0.64981	1.60699
0.750	38.690	0.250	0.06510	0.04776	0.00826	0.00581	3.50447	8.59001
0.750	54.170	0.350	0.04465	0.04282	0.00756	0.00522	0.00505	0.11719
0.750	69.650	0.450	0.03540	0.03966	0.00632	0.00569	0.69708	0.74238
0.750	85.120	0.550	0.02684	0.03737	0.01145	0.00624	0.97578	3.00351
0.045	4.939	0.450	1.76612	1.66993	0.10481	0.07474	0.18492	1.56265
0.045	6.036	0.550	1.84027	1.63150	0.09665	0.07867	2.58831	7.17814
0.045	7.133	0.650	1.74552	1.59185	0.08934	0.07713	1.33291	4.26314
0.045	8.231	0.750	1.66520	1.55519	0.10515	0.07649	0.34553	1.78583
0.045	9.328	0.850	1.55913	1.52413	0.12464	0.08409	0.00661	0.05899
0.080	4.878	0.250	1.98444	1.88692	0.08249	0.07040	0.23613	1.78839
0.080	6.829	0.350	1.89485	1.86444	0.07293	0.06936	0.11232	0.23197
0.080	8.780	0.450	1.88455	1.82944	0.08636	0.07079	0.00004	0.64137
0.080	10.730	0.550	1.70124	1.79140	0.09868	0.06821	1.99558	1.94592
0.080	12.680	0.650	1.81967	1.75555	0.07392	0.07269	0.02400	0.77780
0.080	14.630	0.750	1.90000	1.72408	0.09393	0.07690	1.65733	5.19226
0.080	16.580	0.850	1.62401	1.69859	0.08811	0.08312	1.90435	0.86944
0.125	4.573	0.150	1.80113	1.91336	0.07340	0.06081	5.01488	3.62976
0.125	7.621	0.250	1.78981	1.89897	0.06450	0.06139	6.22912	3.30667
0.125	10.670	0.350	1.75273	1.86514	0.08201	0.06220	3.95761	3.59657
0.125	13.720	0.450	1.80422	1.82767	0.09032	0.06458	0.70186	0.19414
0.125	16.770	0.550	1.70330	1.79162	0.07989	0.06454	2.96762	2.04424
0.125	19.820	0.650	1.74552	1.75916	0.10299	0.06819	0.38810	0.07156
0.125	22.860	0.750	1.70021	1.73117	0.08738	0.07063	0.84184	0.29998
0.125	25.910	0.850	1.61577	1.70845	0.10877	0.08228	1.64357	1.25165
0.175	6.402	0.150	1.73935	1.80888	0.06815	0.06184	3.09437	1.17291
0.175	10.670	0.250	1.65181	1.77362	0.06724	0.06079	6.36291	3.86097
0.175	14.940	0.350	1.74758	1.73418	0.06960	0.06461	0.28530	0.02671
0.175	19.210	0.450	1.57149	1.69698	0.06456	0.06209	7.01447	4.01147
0.175	23.470	0.550	1.54368	1.66351	0.07498	0.06421	4.81389	3.83892
0.175	27.740	0.650	1.49528	1.63419	0.07393	0.06600	6.07288	4.54539
0.175	32.010	0.750	1.43555	1.60917	0.08042	0.06944	7.15909	6.70451
0.175	36.280	0.850	1.51176	1.58848	0.09934	0.08966	1.47089	0.86995
0.225	4.115	0.075	1.65387	1.65646	0.15918	0.12564	0.10047	0.00099
0.225	8.231	0.150	1.61165	1.62480	0.07329	0.06031	0.66566	0.05263
0.225	13.720	0.250	1.51073	1.57767	0.09367	0.05999	1.39576	1.46332
0.225	19.210	0.350	1.37685	1.53631	0.06786	0.05844	8.62688	7.62225
0.225	24.690	0.450	1.40260	1.50081	0.07236	0.06127	3.68001	2.80561
0.225	30.180	0.550	1.38715	1.47016	0.07913	0.06262	2.42228	1.77433
0.225	35.670	0.650	1.36347	1.44377	0.07238	0.06676	2.73815	1.59048
0.225	41.150	0.750	1.45615	1.42123	0.09496	0.07743	0.00580	0.24449
0.225	46.640	0.850	1.19355	1.40220	0.10928	0.09382	4.95234	4.56195
0.275	5.030	0.075	1.50455	1.45675	0.17359	0.12214	0.00060	0.07029
0.275	10.060	0.150	1.33154	1.40489	0.08025	0.05591	1.94392	1.53721
0.275	16.770	0.250	1.37067	1.35174	0.06214	0.05826	0.11143	0.09291
0.275	23.470	0.350	1.24092	1.31095	0.07353	0.05734	2.07585	1.73552
0.275	30.180	0.450	1.36038	1.27780	0.09698	0.06241	0.19839	1.43152
0.275	36.890	0.550	1.16162	1.24999	0.08227	0.06077	2.19852	2.32620
0.275	43.590	0.650	1.14824	1.22634	0.07622	0.06506	2.13404	1.41817
0.275	50.300	0.750	1.17604	1.20608	0.11791	0.07530	0.29538	0.17266
0.350	6.402	0.075	1.03805	1.12896	0.08048	0.07457	2.25909	1.33637
0.350	12.800	0.150	1.12661	1.06206	0.04356	0.03780	0.53752	2.92572
0.350	21.340	0.250	0.95659	1.00788	0.03984	0.03524	3.92917	2.15948
0.350	29.880	0.350	0.90273	0.97082	0.04013	0.03572	5.51221	3.50845
0.350	38.410	0.450	0.92600	0.94220	0.04088	0.03771	1.10624	0.22946
0.350	46.950	0.550	0.88790	0.91889	0.04062	0.03976	1.94758	0.67554
0.350	55.480	0.650	0.80850	0.89934	0.04836	0.04201	5.58126	5.04433
0.350	64.020	0.750	0.85937	0.88260	0.05691	0.05180	0.71456	0.23999
0.450	16.460	0.150	0.64806	0.65384	0.03558	0.02787	0.47558	0.06531
0.450	27.440	0.250	0.58164	0.60826	0.04058	0.02754	1.14731	1.07488
0.450	38.410	0.350	0.54034	0.57939	0.03321	0.02796	2.71175	1.97349
0.450	49.390	0.450	0.52778	0.55813	0.03598	0.02965	1.60845	1.09862
0.450	60.360	0.550	0.46630	0.54134	0.03684	0.03043	5.77643	5.77599
0.450	71.330	0.650	0.52901	0.52749	0.04551	0.03830	0.09177	-0.00248
0.550	20.120	0.150	0.37186	0.34921	0.02923	0.02026	0.16545	1.29112
0.550	33.530	0.250	0.32645	0.31720	0.02930	0.02011	0.00005	0.24359
0.550	46.950	0.350	0.30266	0.29801	0.02807	0.02118	0.02140	0.01881
0.550	60.360	0.450	0.27980	0.28444	0.02542	0.02196	0.25113	0.04515
0.550	73.770	0.550	0.24159	0.27398	0.03384	0.02324	1.35394	2.10300
0.550	87.190	0.650	0.19463	0.26548	0.03916	0.02535	3.81403	7.98298
0.650	23.780	0.150	0.18887	0.15604	0.01838	0.01324	2.21473	6.04068
0.650	39.630	0.250	0.15550	0.13722	0.01668	0.01321	0.68266	1.57066
0.650	55.480	0.350	0.15004	0.12667	0.01407	0.01402	1.82932	2.91462
0.650	71.330	0.450	0.14479	0.11949	0.02407	0.01600	0.76913	2.25898
0.650	87.190	0.550	0.14634	0.11409	0.02746	0.01909	1.04025	2.23393
0.650	103.000	0.650	0.09015	0.10981	0.02414	0.01871	0.85077	1.39034
0.750	45.730	0.250	0.05754	0.04517	0.00867	0.00667	1.52239	3.36445
0.750	64.020	0.350	0.05992	0.04066	0.01194	0.00794	2.15388	5.66283
0.750	82.310	0.450	0.03345	0.03773	0.00843	0.00680	0.38830	0.48574
0.750	100.600	0.550	0.04062	0.03560	0.01078	0.00884	0.12675	0.27711
0.045	4.432	0.350	1.94222	1.73623	0.11682	0.07793	1.64356	6.91752
0.045	5.698	0.450	1.90515	1.70346	0.08645	0.07761	2.87368	7.00646
0.045	6.965	0.550	1.77539	1.66294	0.08049	0.07613	0.57553	2.01536
0.045	8.231	0.650	1.83512	1.62165	0.08627	0.08005	3.45423	6.63136
0.045	9.497	0.750	1.78054	1.58377	0.08779	0.07952	2.73693	6.61115
0.045	10.760	0.850	1.64975	1.55186	0.09067	0.08132	0.30578	1.50308
0.080	5.628	0.250	2.12861	1.91167	0.08036	0.07253	3.73666	8.99080
0.080	7.879	0.350	1.97826	1.88561	0.07686	0.07064	0.21203	1.48499
0.080	10.130	0.450	1.79393	1.84778	0.07875	0.06821	1.80421	0.68712
0.080	12.380	0.550	1.87631	1.80815	0.07614	0.07248	0.03311	0.79669
0.080	14.630	0.650	1.80834	1.77084	0.10104	0.07357	0.02156	0.20950
0.080	16.880	0.750	1.73935	1.73833	0.08155	0.07422	0.36592	-0.00028
0.080	19.140	0.850	1.66932	1.71210	0.08791	0.07905	1.07391	0.32010
0.125	5.276	0.150	1.92986	1.92826	0.07791	0.06242	0.48514	-0.00160
0.125	8.794	0.250	1.86189	1.90891	0.09540	0.06266	1.11897	0.72907
0.125	12.310	0.350	1.77642	1.87223	0.07771	0.06247	3.58922	2.17607
0.125	15.830	0.450	1.81967	1.83287	0.06909	0.06479	0.90895	0.03543
0.125	19.350	0.550	1.86807	1.79547	0.09226	0.06833	0.04033	1.21933
0.125	22.860	0.650	1.70433	1.76182	0.06868	0.06668	2.41903	0.70716
0.125	26.380	0.750	1.76921	1.73304	0.09574	0.07249	0.02468	0.17419
0.125	29.900	0.850	1.64666	1.70971	0.08463	0.07800	1.71162	0.54842
0.175	7.387	0.150	1.91441	1.81169	0.07998	0.06434	0.34991	2.23630
0.175	12.310	0.250	1.67756	1.77268	0.07574	0.06083	3.59854	2.37752
0.175	17.240	0.350	1.65078	1.73123	0.06566	0.06203	3.81426	1.77863
0.175	22.160	0.450	1.63842	1.69276	0.06893	0.06381	2.17928	0.60911
0.175	27.080	0.550	1.59929	1.65836	0.06724	0.06476	2.45556	0.77061
0.175	32.010	0.650	1.58179	1.62836	0.07722	0.06844	1.43067	0.43224
0.175	36.930	0.750	1.62607	1.60283	0.08554	0.07464	0.07761	0.09374
0.175	41.860	0.850	1.46645	1.58170	0.08720	0.08104	3.27085	2.17465
0.225	4.749	0.075	1.62298	1.65649	0.11971	0.10095	0.45209	0.06700
0.225	9.497	0.150	1.61268	1.61962	0.06015	0.06026	0.79444	0.00526
0.225	15.830	0.250	1.62195	1.56991	0.07711	0.06164	0.00436	0.70920
0.225	22.160	0.350	1.41805	1.52737	0.06140	0.05874	5.99648	3.48777
0.225	28.490	0.450	1.40363	1.49107	0.07426	0.06078	2.97433	2.11897
0.225	34.820	0.550	1.44276	1.45985	0.07338	0.06529	0.64330	0.12379
0.225	41.150	0.650	1.31712	1.43304	0.12906	0.06513	1.42461	3.43126
0.225	47.490	0.750	1.37273	1.41013	0.09237	0.07278	0.69728	0.39244
0.225	53.820	0.850	1.32330	1.39080	0.10160	0.08878	1.08443	0.74171
0.275	5.804	0.075	1.43761	1.45010	0.10298	0.09804	0.27599	0.02767
0.275	11.610	0.150	1.35832	1.39474	0.07625	0.05599	0.98679	0.28155
0.275	19.350	0.250	1.28417	1.34013	0.06740	0.05570	1.90903	0.93428
0.275	27.080	0.350	1.26769	1.29880	0.08481	0.05809	0.63905	0.35221
0.275	34.820	0.450	1.19973	1.26521	0.06025	0.05812	2.76631	1.30558
0.275	42.560	0.550	1.15339	1.23708	0.08587	0.06064	1.85911	2.25371
0.275	50.300	0.650	1.20282	1.21318	0.10635	0.06604	0.18046	0.02469
0.275	58.040	0.750	1.19561	1.19271	0.07909	0.07357	0.16074	0.00750
0.275	65.780	0.850	1.05864	1.17518	0.10199	0.09589	2.08245	1.55631
0.350	7.387	0.075	1.02981	1.11665	0.08281	0.06038	1.98419	2.01586
0.350	14.770	0.150	1.09160	1.04867	0.04921	0.03742	0.05298	1.19218
0.350	24.620	0.250	0.96030	0.99454	0.03953	0.03607	2.46384	0.76311
0.350	34.470	0.350	0.91777	0.95737	0.04179	0.03642	2.50718	1.20711
0.350	44.320	0.450	0.97410	0.92868	0.04227	0.03942	0.16595	1.40298
0.350	54.170	0.550	0.89089	0.90534	0.04782	0.04012	0.70784	0.10380
0.350	64.020	0.650	0.81242	0.88573	0.04752	0.04145	4.15321	3.04132
0.350	73.870	0.750	0.85732	0.86895	0.07230	0.04943	0.25422	0.07797
0.450	9.497	0.075	0.71479	0.70655	0.06133	0.05031	0.04119	-0.00083
0.450	18.990	0.150	0.69090	0.64101	0.04337	0.02975	0.47512	2.95423
0.450	31.660	0.250	0.59173	0.59648	0.03429	0.02835	0.40702	0.03602
0.450	44.320	0.350	0.58936	0.56800	0.03290	0.03020	0.01710	0.49903
0.450	56.980	0.450	0.51964	0.54701	0.04818	0.02983	0.77492	0.80342
0.450	69.650	0.550	0.53282	0.53038	0.04827	0.03306	0.07233	0.02422
0.450	82.310	0.650	0.46094	0.51664	0.03666	0.03434	3.54647	2.47846
0.450	94.970	0.750	0.46115	0.50494	0.05152	0.04193	1.22980	1.22727
0.550	23.220	0.150	0.34509	0.33982	0.02890	0.02047	0.02666	0.06002
0.550	38.690	0.250	0.38391	0.30897	0.03212	0.02285	3.94834	10.48881
0.550	54.170	0.350	0.28773	0.29036	0.02773	0.02098	0.15603	0.00477
0.550	69.650	0.450	0.28587	0.27713	0.02745	0.02261	0.00029	0.12283
0.550	85.120	0.550	0.29391	0.26690	0.03842	0.02520	0.23184	1.08797
0.550	100.600	0.650	0.22924	0.25857	0.03325	0.02603	1.16997	1.30525
0.650	27.440	0.150	0.17435	0.15032	0.01604	0.01335	1.39997	3.19766
0.650	45.730	0.250	0.15746	0.13257	0.01990	0.01388	1.04340	3.36313
0.650	64.020	0.350	0.13285	0.12252	0.02015	0.01369	0.10336	0.38007
0.650	82.310	0.450	0.12667	0.11563	0.01742	0.01518	0.17880	0.51481
0.650	100.600	0.550	0.11853	0.11043	0.02197	0.01650	0.04513	0.17339
0.650	118.900	0.650	0.11606	0.10627	0.02230	0.01977	0.08321	0.26925
0.750	52.760	0.250	0.05865	0.04315	0.00916	0.00752	2.26822	4.28179
0.750	73.870	0.350	0.03993	0.03895	0.00898	0.00661	0.00039	0.02349
0.750	94.970	0.450	0.05264	0.03619	0.01120	0.00867	1.77663	3.16975
0.750	116.100	0.550	0.05152	0.03417	0.01161	0.01019	1.86449	2.57116
0.015	4.080	0.850	1.21105	1.13205	0.08472	0.05560	0.26908	1.75038
0.045	5.023	0.350	1.78466	1.76726	0.07051	0.06665	0.23605	0.04138
0.045	6.458	0.450	1.97414	1.73207	0.08106	0.07076	5.20501	11.11220
0.045	7.893	0.550	1.73111	1.68962	0.07940	0.06731	0.01178	0.30362
0.045	9.328	0.650	1.70227	1.64687	0.08453	0.06750	0.00525	0.61616
0.045	10.760	0.750	1.60856	1.60786	0.07766	0.06684	0.34873	0.00098
0.045	12.200	0.850	1.63328	1.57537	0.07723	0.07086	0.01894	0.55966
0.080	6.378	0.250	1.88352	1.93221	0.07459	0.06131	1.91481	0.67406
0.080	8.930	0.350	2.04829	1.90308	0.07869	0.06510	1.19210	5.01302
0.080	11.480	0.450	1.83100	1.86302	0.09557	0.06179	0.79145	0.28237
0.080	14.030	0.550	1.74758	1.82176	0.09457	0.06158	1.74053	1.55000
0.080	16.580	0.650	1.68683	1.78323	0.08277	0.06161	3.07843	2.43409
0.080	19.140	0.750	1.76509	1.74984	0.08000	0.06596	0.20070	0.04138
0.080	21.690	0.850	1.65181	1.72272	0.08730	0.06803	1.84934	1.25103
0.125	5.980	0.150	1.96178	1.94011	0.06979	0.05801	0.25315	0.16153
0.125	9.966	0.250	1.88661	1.91656	0.07183	0.05715	1.38598	0.27630
0.125	13.950	0.350	1.73832	1.87748	0.06044	0.05515	9.82691	6.34915
0.125	17.940	0.450	1.68065	1.83652	0.05809	0.05543	12.39413	7.96709
0.125	21.930	0.550	1.76818	1.79787	0.07643	0.05834	1.11936	0.25625
0.125	25.910	0.650	1.62092	1.76330	0.07234	0.05691	6.84730	6.21612
0.125	29.900	0.750	1.67653	1.73387	0.07250	0.06159	2.13245	0.85241
0.125	33.890	0.850	1.63431	1.71002	0.06841	0.06683	3.23425	1.23630
0.175	4.186	0.075	1.73111	1.82607	0.08576	0.08382	2.86167	1.25638
0.175	8.372	0.150	1.82070	1.81316	0.06427	0.05715	0.49383	-0.00058
0.175	13.950	0.250	1.59414	1.77103	0.07759	0.05312	8.26292	10.95577
0.175	19.530	0.350	1.64048	1.72796	0.06215	0.05532	4.71527	2.21246
0.175	25.110	0.450	1.65387	1.68801	0.07277	0.05670	1.27034	0.31254
0.175	30.700	0.550	1.53750	1.65322	0.07292	0.05627	4.82858	4.39403
0.175	36.280	0.650	1.57870	1.62266	0.06443	0.05921	1.93629	0.56080
0.175	41.860	0.750	1.41702	1.59667	0.06603	0.06032	11.16961	8.76235
0.175	47.440	0.850	1.38200	1.57516	0.08540	0.06705	7.45456	7.79879
0.225	5.382	0.075	1.53441	1.65543	0.10718	0.08167	2.38257	2.26019
0.225	10.760	0.150	1.59826	1.61441	0.05395	0.05450	1.33856	0.10268
0.225	17.940	0.250	1.49219	1.56260	0.07213	0.05305	2.48059	2.08583
0.225	25.110	0.350	1.39333	1.51910	0.07360	0.05211	5.09259	6.08295
0.225	32.290	0.450	1.39436	1.48213	0.06411	0.05394	3.99497	2.65888
0.225	39.470	0.550	1.32536	1.45040	0.05538	0.05436	8.70515	5.50743
0.225	46.640	0.650	1.33669	1.42323	0.05998	0.05764	4.35913	2.28900
0.225	53.820	0.750	1.35523	1.40002	0.07086	0.06279	1.40570	0.49626
0.225	60.990	0.850	1.25431	1.38042	0.07664	0.07196	4.49071	3.13079
0.275	6.578	0.075	1.40672	1.44356	0.12676	0.08019	0.37435	0.17068
0.275	13.160	0.150	1.36141	1.38547	0.06901	0.05132	0.84596	0.28803
0.275	21.930	0.250	1.23680	1.32979	0.07387	0.04936	3.03949	3.30510
0.275	30.700	0.350	1.24607	1.28788	0.06009	0.05095	1.67950	0.71885
0.275	39.470	0.450	1.21105	1.25392	0.06192	0.05150	1.58340	0.73534
0.275	48.240	0.550	1.10292	1.22553	0.06347	0.05110	5.92703	5.68431
0.275	57.010	0.650	1.06997	1.20141	0.06507	0.05379	6.22978	6.04165
0.275	65.780	0.750	1.17089	1.18075	0.07254	0.06261	0.36364	0.02970
0.275	74.550	0.850	1.09881	1.16303	0.12974	0.07875	0.54780	0.66725
0.350	8.372	0.075	1.03496	1.10562	0.05791	0.04996	3.01936	1.78405
0.350	16.740	0.150	0.99479	1.03689	0.04020	0.03215	3.11041	1.65773
0.350	27.910	0.250	0.91807	0.98279	0.03399	0.03160	7.21437	4.36068
0.350	39.070	0.350	0.87091	0.94554	0.03557	0.03138	7.87908	5.58746
0.350	50.230	0.450	0.84650	0.91681	0.04041	0.03226	5.50580	4.99780
0.350	61.390	0.550	0.83600	0.89342	0.03622	0.03385	5.07751	2.77289
0.350	72.550	0.650	0.74898	0.87377	0.04998	0.03407	8.58746	13.46576
0.350	83.720	0.750	0.80418	0.85691	0.04036	0.04084	3.54662	1.63261
0.450	10.760	0.075	0.70655	0.69441	0.04423	0.04116	0.03528	0.06626
0.450	21.530	0.150	0.64744	0.63011	0.02805	0.02596	0.00252	0.46252
0.450	35.880	0.250	0.56485	0.58632	0.03455	0.02512	1.19850	0.74651
0.450	50.230	0.350	0.52541	0.55817	0.02620	0.02503	3.35157	1.82402
0.450	64.580	0.450	0.48895	0.53738	0.03053	0.02548	4.20107	3.86836
0.450	78.930	0.550	0.47278	0.52089	0.03124	0.02665	3.91184	2.99688
0.450	93.280	0.650	0.47865	0.50722	0.04206	0.03009	1.01717	1.00660
0.450	107.600	0.750	0.38484	0.49557	0.03536	0.03214	11.87699	11.48443
0.550	26.310	0.150	0.36012	0.33195	0.02307	0.01886	0.59247	2.37315
0.550	43.850	0.250	0.27774	0.30199	0.02935	0.01731	1.21084	2.20841
0.550	61.390	0.350	0.25900	0.28384	0.03302	0.01757	0.95942	2.19434
0.550	78.930	0.450	0.26621	0.27089	0.02318	0.01908	0.28579	0.11105
0.550	96.470	0.550	0.25447	0.26084	0.02425	0.02053	0.32091	0.13657
0.550	114.000	0.650	0.26754	0.25263	0.02534	0.02420	0.08016	0.41376
0.650	31.090	0.150	0.15890	0.14562	0.01694	0.01170	0.26272	1.27949
0.650	51.820	0.250	0.14067	0.12871	0.01577	0.01172	0.25053	1.06387
0.650	72.550	0.350	0.10895	0.11905	0.01563	0.01114	0.71814	0.87920
0.650	93.280	0.450	0.12677	0.11238	0.01481	0.01349	0.52345	1.13415
0.650	114.000	0.550	0.13058	0.10733	0.01753	0.01548	1.23338	2.25809
0.650	134.700	0.650	0.09293	0.10327	0.01547	0.01445	0.70980	0.49190
0.750	35.880	0.150	0.05828	0.04894	0.01110	0.00612	0.47432	1.98783
0.750	59.800	0.250	0.06330	0.04150	0.00956	0.00703	4.36536	9.27140
0.750	83.720	0.350	0.04320	0.03753	0.00795	0.00631	0.30834	0.89809
0.750	107.600	0.450	0.03685	0.03492	0.00748	0.00645	0.01332	0.02264
0.750	131.600	0.550	0.03715	0.03298	0.01239	0.00731	0.06230	0.19858
0.750	155.500	0.650	0.02557	0.03146	0.00864	0.00783	0.58860	0.58487
0.015	4.023	0.750	1.59311	1.21092	0.07693	0.06453	19.08334	34.23700
0.015	4.560	0.850	1.41908	1.16396	0.10578	0.06002	4.09397	17.15384
0.015	5.016	0.935	1.17707	1.12909	0.14922	0.12347	0.00869	0.09312
0.045	4.010	0.250	2.03387	1.81112	0.08381	0.07281	3.82376	8.81092
0.045	5.614	0.350	1.96178	1.79426	0.08869	0.07097	1.55917	5.35992
0.045	7.218	0.450	1.98032	1.75688	0.08155	0.07180	4.14925	9.11815
0.045	8.822	0.550	1.85983	1.71271	0.10929	0.06971	0.72867	4.27418
0.045	10.430	0.650	1.86704	1.66916	0.07930	0.07082	3.29011	7.93288
0.045	12.030	0.750	1.72905	1.62871	0.09033	0.06904	0.31004	2.24686
0.045	13.630	0.850	1.69609	1.59541	0.11264	0.07122	0.20978	2.06658
0.080	4.277	0.150	2.02975	1.94716	0.07684	0.06474	0.09629	1.62355
0.080	7.129	0.250	2.02151	1.94965	0.09185	0.06490	0.02112	1.18520
0.080	9.980	0.350	1.89897	1.91748	0.08240	0.06271	0.79512	0.01797
0.080	12.830	0.450	1.88249	1.87579	0.07489	0.06294	0.40717	0.01490
0.080	15.680	0.550	2.01842	1.83306	0.09010	0.06658	1.98503	8.15050
0.080	18.530	0.650	1.83409	1.79346	0.07093	0.06435	0.03086	0.34542
0.080	21.390	0.750	1.97002	1.75914	0.08112	0.06895	3.59761	9.51865
0.080	24.240	0.850	1.84027	1.73130	0.08764	0.07082	0.40387	2.48885
0.125	6.683	0.150	1.96693	1.94971	0.07549	0.05828	0.27678	0.09364
0.125	11.140	0.250	1.93501	1.92257	0.07174	0.05837	0.36888	-0.00096
0.125	15.590	0.350	1.89176	1.88141	0.05997	0.05814	0.54844	0.01325
0.125	20.050	0.450	1.88661	1.83907	0.06526	0.05891	0.01174	0.60658
0.125	24.510	0.550	1.87528	1.79929	0.06407	0.05952	0.11480	1.55105
0.125	28.960	0.650	1.87734	1.76398	0.07510	0.06151	0.61751	2.87194
0.125	33.420	0.750	1.85160	1.73397	0.06544	0.06411	0.95733	3.44918
0.125	37.870	0.850	1.65078	1.70967	0.10000	0.06484	1.13783	0.79138
0.175	4.678	0.075	1.82585	1.83141	0.08844	0.08258	0.43619	0.00735
0.175	9.357	0.150	1.81143	1.81375	0.06854	0.05702	0.63799	0.00306
0.175	15.590	0.250	1.82585	1.76899	0.06374	0.05773	0.00396	0.96861
0.175	21.830	0.350	1.70433	1.72449	0.07542	0.05639	0.84896	0.17808
0.175	28.070	0.450	1.68168	1.68399	0.06227	0.05678	0.67070	0.00469
0.175	34.310	0.550	1.64769	1.64818	0.08995	0.05761	0.28692	0.00172
0.175	40.550	0.650	1.53441	1.61711	0.06005	0.05771	4.48074	2.17318
0.175	46.780	0.750	1.54780	1.59073	0.06988	0.06125	1.57620	0.66777
0.175	53.020	0.850	1.69403	1.56888	0.09336	0.07399	0.66484	2.65706
0.225	6.015	0.075	1.80113	1.65374	0.10674	0.08431	0.79648	3.04614
0.225	12.030	0.150	1.63328	1.60925	0.06752	0.05554	0.11853	0.15548
0.225	20.050	0.250	1.59826	1.55572	0.06222	0.05499	0.00357	0.52557
0.225	28.070	0.350	1.61268	1.51138	0.07106	0.05617	0.59088	3.20784
0.225	36.090	0.450	1.43246	1.47381	0.07940	0.05418	1.08770	0.74654
0.225	44.110	0.550	1.36759	1.44170	0.05605	0.05386	4.11475	1.95217
0.225	52.130	0.650	1.30477	1.41418	0.07325	0.05527	4.03766	4.17986
0.225	60.150	0.750	1.33463	1.39069	0.12685	0.06079	0.55720	0.69241
0.225	68.170	0.850	1.30889	1.37082	0.10081	0.07059	0.98051	0.89679
0.275	7.352	0.075	1.47777	1.43723	0.13242	0.07694	0.00028	0.19764
0.275	14.700	0.150	1.39951	1.37698	0.05460	0.05176	0.10842	0.20931
0.275	24.510	0.250	1.27696	1.32042	0.06597	0.04963	1.48601	0.93707
0.275	34.310	0.350	1.29859	1.27800	0.05998	0.05086	0.08030	0.10184
0.275	44.110	0.450	1.23577	1.24371	0.07560	0.05119	0.33431	0.00799
0.275	53.910	0.550	1.18840	1.21508	0.08617	0.05243	0.50250	0.28405
0.275	63.710	0.650	1.19252	1.19075	0.07417	0.05503	0.19496	-0.00333
0.275	73.520	0.750	1.16368	1.16989	0.07243	0.06092	0.30327	0.02718
0.275	83.320	0.850	1.07409	1.15198	0.08135	0.07392	1.79476	1.17339
0.350	9.357	0.075	1.12661	1.09566	0.04986	0.04886	0.00111	0.41018
0.350	18.710	0.150	1.03187	1.02638	0.05031	0.03272	0.23497	0.00912
0.350	31.190	0.250	0.99922	0.97234	0.04187	0.03246	0.00237	0.45916
0.350	43.660	0.350	0.92981	0.93501	0.03243	0.03187	0.98066	0.03608
0.350	56.140	0.450	0.90067	0.90622	0.03872	0.03251	0.66677	0.04695
0.350	68.610	0.550	0.90036	0.88278	0.03633	0.03434	0.05454	0.22678
0.350	81.090	0.650	0.93908	0.86305	0.04120	0.03806	1.40571	4.00543
0.350	93.570	0.750	0.85381	0.84611	0.04782	0.04073	0.12662	0.03303
0.450	12.030	0.075	0.67597	0.68376	0.04386	0.03719	0.38926	0.05491
0.450	24.060	0.150	0.63446	0.62072	0.03828	0.02534	0.01458	0.20794
