ID            : 5945
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWP
A1            : 56
A2            : 0
Z1            : 26
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.045	6.353	0.350	2.00700	1.82360	0.06769	0.06769	7.34126	7.34126
0.045	8.168	0.450	1.99700	1.78375	0.06349	0.06349	11.28146	11.28146
0.045	9.983	0.550	1.87100	1.73763	0.05886	0.05886	5.13415	5.13415
0.045	11.798	0.650	1.82800	1.69206	0.06496	0.06496	4.37923	4.37923
0.045	13.613	0.750	1.74200	1.65101	0.05765	0.05765	2.49108	2.49108
0.045	15.428	0.850	1.73100	1.61702	0.06701	0.06701	2.89329	2.89329
0.045	16.971	0.935	1.68600	1.59497	0.17830	0.17830	0.26067	0.26067
0.080	4.840	0.150	2.08800	1.97032	0.05877	0.05877	4.00984	4.00984
0.080	8.067	0.250	1.97000	1.96807	0.05567	0.05567	0.00120	0.00120
0.080	11.294	0.350	1.96200	1.93290	0.05883	0.05883	0.24475	0.24475
0.080	14.520	0.450	1.97200	1.88907	0.05523	0.05523	2.25467	2.25467
0.080	17.747	0.550	1.79300	1.84480	0.05741	0.05741	0.81405	0.81405
0.080	20.974	0.650	1.85500	1.80394	0.05475	0.05475	0.86988	0.86988
0.080	24.200	0.750	1.68900	1.76850	0.06332	0.06332	1.57654	1.57654
0.080	27.427	0.850	1.64500	1.74004	0.05975	0.05975	2.53019	2.53019
0.125	7.563	0.150	1.89000	1.95943	0.04763	0.04763	2.12480	2.12480
0.125	12.604	0.250	1.84200	1.92837	0.05143	0.05143	2.82046	2.82046
0.125	17.646	0.350	1.94000	1.88500	0.06003	0.06003	0.83932	0.83932
0.125	22.688	0.450	1.80700	1.84103	0.04791	0.04791	0.50442	0.50442
0.125	27.730	0.550	1.75400	1.80016	0.05303	0.05303	0.75769	0.75769
0.125	32.771	0.650	1.75000	1.76404	0.05054	0.05054	0.07722	0.07722
0.125	37.813	0.750	1.63300	1.73340	0.05579	0.05579	3.23842	3.23842
0.125	42.855	0.850	1.63900	1.70859	0.06946	0.06946	1.00384	1.00384
0.175	5.294	0.075	1.84800	1.83631	0.07248	0.07248	0.02600	0.02600
0.175	10.588	0.150	1.72100	1.81363	0.05123	0.05123	3.26925	3.26925
0.175	17.646	0.250	1.73200	1.76608	0.04841	0.04841	0.49552	0.49552
0.175	24.705	0.350	1.67000	1.72006	0.04557	0.04557	1.20683	1.20683
0.175	31.763	0.450	1.59800	1.67858	0.05189	0.05189	2.41131	2.41131
0.175	38.821	0.550	1.58600	1.64205	0.04853	0.04853	1.33405	1.33405
0.175	45.880	0.650	1.42900	1.61044	0.04646	0.04646	15.25074	15.25074
0.175	52.938	0.750	1.53300	1.58358	0.05287	0.05287	0.91534	0.91534
0.175	59.997	0.850	1.55300	1.56134	0.07806	0.07806	0.01142	0.01142
0.225	6.806	0.075	1.65200	1.65108	0.07331	0.07331	0.00016	0.00016
0.225	13.613	0.150	1.49400	1.60299	0.04592	0.04592	5.63365	5.63365
0.225	22.688	0.250	1.56600	1.54774	0.04487	0.04487	0.16565	0.16565
0.225	31.763	0.350	1.36500	1.50245	0.04697	0.04697	8.56379	8.56379
0.225	40.838	0.450	1.42800	1.46423	0.05021	0.05021	0.52070	0.52070
0.225	49.913	0.550	1.32700	1.43165	0.04502	0.04502	5.40337	5.40337
0.225	58.988	0.650	1.26800	1.40375	0.04710	0.04710	8.30678	8.30678
0.225	68.064	0.750	1.29100	1.37992	0.05231	0.05231	2.88969	2.88969
0.225	77.139	0.850	1.29500	1.35975	0.08646	0.08646	0.56084	0.56084
0.275	8.319	0.075	1.45600	1.42968	0.08157	0.08157	0.10412	0.10412
0.275	16.638	0.150	1.27700	1.36718	0.04384	0.04384	4.23092	4.23092
0.275	27.730	0.250	1.29500	1.30978	0.04320	0.04320	0.11709	0.11709
0.275	38.821	0.350	1.22400	1.26680	0.04648	0.04648	0.84779	0.84779
0.275	49.913	0.450	1.21700	1.23215	0.05269	0.05269	0.08263	0.08263
0.275	61.005	0.550	1.16400	1.20323	0.04661	0.04661	0.70827	0.70827
0.275	72.097	0.650	1.15400	1.17864	0.05746	0.05746	0.18389	0.18389
0.275	83.189	0.750	1.05200	1.15756	0.05744	0.05744	3.37749	3.37749
0.275	94.281	0.850	1.00600	1.13941	0.08025	0.08025	2.76356	2.76356
0.350	10.588	0.075	1.14300	1.08444	0.04871	0.04871	1.44515	1.44515
0.350	21.175	0.150	0.95180	1.01475	0.03070	0.03070	4.20446	4.20446
0.350	35.292	0.250	0.93080	0.96068	0.02806	0.02806	1.13372	1.13372
0.350	49.409	0.350	0.89130	0.92326	0.02668	0.02668	1.43454	1.43454
0.350	63.526	0.450	0.84240	0.89440	0.03004	0.03004	2.99622	2.99622
0.350	77.643	0.550	0.80920	0.87087	0.02764	0.02764	4.97746	4.97746
0.350	91.760	0.650	0.81500	0.85104	0.03014	0.03014	1.42958	1.42958
0.350	105.877	0.750	0.82160	0.83399	0.03612	0.03612	0.11759	0.11759
0.350	119.994	0.850	0.69890	0.81913	0.08437	0.08437	2.03082	2.03082
0.450	13.613	0.075	0.65910	0.67219	0.03460	0.03460	0.14306	0.14306
0.450	27.225	0.150	0.60440	0.61042	0.02320	0.02320	0.06740	0.06740
0.450	45.376	0.250	0.50950	0.56764	0.02357	0.02357	6.08422	6.08422
0.450	63.526	0.350	0.48790	0.54002	0.02298	0.02298	5.14359	5.14359
0.450	81.676	0.450	0.47750	0.51953	0.02470	0.02470	2.89527	2.89527
0.450	99.827	0.550	0.47610	0.50319	0.02329	0.02329	1.35325	1.35325
0.450	117.977	0.650	0.42560	0.48959	0.02744	0.02744	5.43827	5.43827
0.450	136.127	0.750	0.51790	0.47793	0.03377	0.03377	1.40061	1.40061
0.550	16.638	0.075	0.35900	0.36252	0.02569	0.02569	0.01881	0.01881
0.550	33.276	0.150	0.30100	0.31784	0.01607	0.01607	1.09811	1.09811
0.550	55.459	0.250	0.27160	0.28941	0.01617	0.01617	1.21377	1.21377
0.550	77.643	0.350	0.25680	0.27201	0.01575	0.01575	0.93247	0.93247
0.550	99.827	0.450	0.23200	0.25948	0.01522	0.01522	3.26108	3.26108
0.550	122.010	0.550	0.23150	0.24969	0.01632	0.01632	1.24278	1.24278
0.550	144.194	0.650	0.25160	0.24164	0.01982	0.01982	0.25237	0.25237
0.550	166.378	0.750	0.19800	0.23480	0.02620	0.02620	1.97267	1.97267
0.650	39.326	0.150	0.12090	0.13742	0.00908	0.00908	3.31354	3.31354
0.650	65.543	0.250	0.10960	0.12188	0.00843	0.00843	2.11876	2.11876
0.650	91.760	0.350	0.11180	0.11284	0.00958	0.00958	0.01185	0.01185
0.650	117.977	0.450	0.10320	0.10654	0.00988	0.00988	0.11419	0.11419
0.650	144.194	0.550	0.09326	0.10171	0.01074	0.01074	0.61929	0.61929
0.650	170.411	0.650	0.09267	0.09780	0.01295	0.01295	0.15692	0.15692
0.650	196.628	0.750	0.10540	0.09451	0.02489	0.02489	0.19144	0.19144
0.015	4.496	0.650	1.65200	1.33864	0.06559	0.06559	22.82571	22.82571
0.015	5.188	0.750	1.48900	1.28593	0.06167	0.06167	10.84308	10.84308
0.015	5.880	0.850	1.45500	1.23778	0.06241	0.06241	12.11414	12.11414
0.015	6.468	0.935	1.52600	1.20267	0.12240	0.12240	6.97787	6.97787
0.045	5.171	0.250	1.89100	1.87719	0.07359	0.07359	0.03520	0.03520
0.045	7.239	0.350	1.99200	1.85381	0.06633	0.06633	4.34026	4.34026
0.045	9.307	0.450	1.93300	1.81130	0.06514	0.06514	3.49039	3.49039
0.045	11.376	0.550	1.92800	1.76309	0.07322	0.07322	5.07271	5.07271
0.045	13.444	0.650	1.88700	1.71590	0.06916	0.06916	6.12021	6.12021
0.045	15.512	0.750	1.71900	1.67367	0.07101	0.07101	0.40746	0.40746
0.045	17.580	0.850	1.72500	1.63886	0.07531	0.07531	1.30819	1.30819
0.045	19.339	0.935	1.58000	1.61638	0.15310	0.15310	0.05647	0.05647
0.080	5.515	0.150	2.04500	1.99364	0.06169	0.06169	0.69307	0.69307
0.080	9.192	0.250	2.06700	1.98648	0.06097	0.06097	1.74392	1.74392
0.080	12.869	0.350	1.99600	1.94818	0.06346	0.06346	0.56792	0.56792
0.080	16.546	0.450	1.92500	1.90210	0.06430	0.06430	0.12683	0.12683
0.080	20.223	0.550	2.00600	1.85617	0.07237	0.07237	4.28615	4.28615
0.080	23.900	0.650	1.89200	1.81384	0.06251	0.06251	1.56339	1.56339
0.080	27.577	0.750	1.79200	1.77806	0.06831	0.06831	0.04164	0.04164
0.080	31.254	0.850	1.69800	1.74830	0.07440	0.07440	0.45712	0.45712
0.080	34.380	0.935	1.83200	1.72973	0.18000	0.18000	0.32279	0.32279
0.125	4.309	0.075	1.92600	1.95601	0.07362	0.07362	0.16619	0.16619
0.125	8.618	0.150	1.89500	1.96861	0.05867	0.05867	1.57409	1.57409
0.125	14.363	0.250	1.81500	1.93359	0.05510	0.05510	4.63210	4.63210
0.125	20.108	0.350	1.87200	1.88791	0.05286	0.05286	0.09055	0.09055
0.125	25.854	0.450	1.70700	1.84226	0.05109	0.05109	7.00914	7.00914
0.125	31.599	0.550	1.77500	1.80028	0.06122	0.06122	0.17046	0.17046
0.125	37.344	0.650	1.73200	1.76331	0.05994	0.05994	0.27290	0.27290
0.125	43.089	0.750	1.70800	1.73200	0.05713	0.05713	0.17645	0.17645
0.125	48.835	0.850	1.67600	1.70665	0.06658	0.06658	0.21194	0.21194
0.125	53.718	0.935	1.75800	1.68992	0.19000	0.19000	0.12838	0.12838
0.175	6.033	0.075	1.86800	1.84037	0.07825	0.07825	0.12466	0.12466
0.175	12.065	0.150	1.70100	1.81269	0.05422	0.05422	4.24306	4.24306
0.175	20.108	0.250	1.67000	1.76231	0.05108	0.05108	3.26570	3.26570
0.175	28.152	0.350	1.74100	1.71474	0.06143	0.06143	0.18269	0.18269
0.175	36.195	0.450	1.59300	1.67224	0.04956	0.04956	2.55637	2.55637
0.175	44.238	0.550	1.52600	1.63497	0.04887	0.04887	4.97189	4.97189
0.175	52.282	0.650	1.58100	1.60276	0.05386	0.05386	0.16325	0.16325
0.175	60.325	0.750	1.55500	1.57541	0.06398	0.06398	0.10179	0.10179
0.175	68.368	0.850	1.47500	1.55273	0.07743	0.07743	1.00779	1.00779
0.225	7.756	0.075	1.62000	1.64743	0.07150	0.07150	0.14713	0.14713
0.225	15.512	0.150	1.56600	1.59580	0.05179	0.05179	0.33118	0.33118
0.225	25.854	0.250	1.36100	1.53884	0.04882	0.04882	13.27018	13.27018
0.225	36.195	0.350	1.34600	1.49254	0.04846	0.04846	9.14408	9.14408
0.225	46.537	0.450	1.34300	1.45369	0.04723	0.04723	5.49230	5.49230
0.225	56.878	0.550	1.33100	1.42060	0.05123	0.05123	3.05902	3.05902
0.225	67.219	0.650	1.35600	1.39228	0.05119	0.05119	0.50223	0.50223
0.225	77.561	0.750	1.37200	1.36807	0.06481	0.06481	0.00368	0.00368
0.225	87.902	0.850	1.32000	1.34754	0.07449	0.07449	0.13668	0.13668
0.275	9.480	0.075	1.36700	1.42116	0.06949	0.06949	0.60734	0.60734
0.275	18.959	0.150	1.30700	1.35651	0.04671	0.04671	1.12361	1.12361
0.275	31.599	0.250	1.30300	1.29825	0.05613	0.05613	0.00715	0.00715
0.275	44.238	0.350	1.22000	1.25470	0.04534	0.04534	0.58588	0.58588
0.275	56.878	0.450	1.19100	1.21966	0.04681	0.04681	0.37493	0.37493
0.275	69.518	0.550	1.09000	1.19042	0.04562	0.04562	4.84526	4.84526
0.275	82.157	0.650	1.09500	1.16554	0.04697	0.04697	2.25522	2.25522
0.275	94.797	0.750	1.04900	1.14416	0.06416	0.06416	2.19981	2.19981
0.275	107.436	0.850	1.01400	1.12574	0.09185	0.09185	1.47989	1.47989
0.350	12.065	0.075	1.10800	1.07244	0.05290	0.05290	0.45184	0.45184
0.350	24.130	0.150	0.97120	1.00258	0.03071	0.03071	1.04406	1.04406
0.350	40.217	0.250	0.89420	0.94830	0.03183	0.03183	2.88926	2.88926
0.350	56.303	0.350	0.80680	0.91078	0.03047	0.03047	11.64591	11.64591
0.350	72.390	0.450	0.83890	0.88182	0.03111	0.03111	1.90338	1.90338
0.350	88.477	0.550	0.78550	0.85816	0.02846	0.02846	6.51870	6.51870
0.350	104.564	0.650	0.79990	0.83819	0.03382	0.03382	1.28187	1.28187
0.350	120.650	0.750	0.82740	0.82098	0.04057	0.04057	0.02505	0.02505
0.350	136.737	0.850	0.74770	0.80595	0.05894	0.05894	0.97672	0.97672
0.450	15.512	0.075	0.65200	0.66019	0.03675	0.03675	0.04969	0.04969
0.450	31.024	0.150	0.52650	0.59969	0.02188	0.02188	11.19070	11.19070
0.450	51.707	0.250	0.54140	0.55742	0.02125	0.02125	0.56858	0.56858
0.450	72.390	0.350	0.52630	0.53005	0.02304	0.02304	0.02651	0.02651
0.450	93.073	0.450	0.47440	0.50968	0.02160	0.02160	2.66775	2.66775
0.450	113.756	0.550	0.44670	0.49339	0.02101	0.02101	4.93782	4.93782
0.450	134.439	0.650	0.43180	0.47978	0.02489	0.02489	3.71572	3.71572
0.450	155.122	0.750	0.44330	0.46808	0.03330	0.03330	0.55391	0.55391
0.550	18.959	0.075	0.39510	0.35326	0.02732	0.02732	2.34565	2.34565
0.550	37.919	0.150	0.31260	0.31035	0.01787	0.01787	0.01590	0.01590
0.550	63.198	0.250	0.26770	0.28267	0.01487	0.01487	1.01343	1.01343
0.550	88.477	0.350	0.24990	0.26562	0.01496	0.01496	1.10361	1.10361
0.550	113.756	0.450	0.22130	0.25328	0.01575	0.01575	4.12370	4.12370
0.550	139.035	0.550	0.20070	0.24360	0.01501	0.01501	8.16864	8.16864
0.550	164.314	0.650	0.19980	0.23561	0.01715	0.01715	4.35938	4.35938
0.550	189.593	0.750	0.19270	0.22879	0.02112	0.02112	2.91995	2.91995
0.650	22.406	0.075	0.17040	0.15837	0.01601	0.01601	0.56504	0.56504
0.650	44.813	0.150	0.13240	0.13318	0.01076	0.01076	0.00529	0.00529
0.650	74.688	0.250	0.11390	0.11829	0.01053	0.01053	0.17346	0.17346
0.650	104.564	0.350	0.10100	0.10955	0.01079	0.01079	0.62771	0.62771
0.650	134.439	0.450	0.08933	0.10341	0.01131	0.01131	1.54988	1.54988
0.650	164.314	0.550	0.10270	0.09868	0.01199	0.01199	0.11225	0.11225
0.650	194.189	0.650	0.09578	0.09484	0.01318	0.01318	0.00514	0.00514
0.650	224.065	0.750	0.07566	0.09159	0.01737	0.01737	0.84068	0.84068
0.015	4.270	0.550	1.53300	1.42861	0.07095	0.07095	2.16490	2.16490
0.015	5.047	0.650	1.59400	1.37405	0.07654	0.07654	8.25820	8.25820
0.015	5.823	0.750	1.52200	1.32033	0.07040	0.07040	8.20645	8.20645
0.015	6.600	0.850	1.42800	1.27158	0.07245	0.07245	4.66160	4.66160
0.015	7.260	0.935	1.39300	1.23647	0.13310	0.13310	1.38306	1.38306
0.045	5.804	0.250	1.91700	1.90627	0.08457	0.08457	0.01611	0.01611
0.045	8.125	0.350	2.08000	1.87983	0.08081	0.08081	6.13576	6.13576
0.045	10.447	0.450	1.80200	1.83494	0.08205	0.08205	0.16114	0.16114
0.045	12.769	0.550	1.93300	1.78483	0.08111	0.08111	3.33730	3.33730
0.045	15.090	0.650	1.80400	1.73621	0.07556	0.07556	0.80498	0.80498
0.045	17.412	0.750	1.81000	1.69291	0.07983	0.07983	2.15133	2.15133
0.045	19.733	0.850	1.85200	1.65737	0.08821	0.08821	4.86861	4.86861
0.045	21.706	0.935	1.72800	1.63433	0.15870	0.15870	0.34837	0.34837
0.080	6.191	0.150	2.09100	2.01332	0.08710	0.08710	0.79534	0.79534
0.080	10.318	0.250	2.01600	2.00155	0.07284	0.07284	0.03934	0.03934
0.080	14.445	0.350	1.98600	1.96077	0.08302	0.08302	0.09238	0.09238
0.080	18.572	0.450	1.95100	1.91277	0.06972	0.06972	0.30072	0.30072
0.080	22.700	0.550	1.97900	1.86520	0.07882	0.07882	2.08449	2.08449
0.080	26.827	0.650	1.85500	1.82179	0.07642	0.07642	0.18888	0.18888
0.080	30.954	0.750	1.77400	1.78461	0.08075	0.08075	0.01727	0.01727
0.080	35.081	0.850	1.83400	1.75482	0.08774	0.08774	0.81436	0.81436
0.080	38.589	0.935	1.92300	1.73586	0.18450	0.18450	1.02881	1.02881
0.125	4.837	0.075	1.91900	1.96874	0.09346	0.09346	0.28326	0.28326
0.125	9.673	0.150	1.99000	1.97583	0.06819	0.06819	0.04317	0.04317
0.125	16.122	0.250	1.90400	1.93740	0.06350	0.06350	0.27662	0.27662
0.125	22.571	0.350	1.85200	1.88963	0.06850	0.06850	0.30177	0.30177
0.125	29.019	0.450	1.86000	1.84265	0.06817	0.06817	0.06481	0.06481
0.125	35.468	0.550	1.82800	1.79969	0.06455	0.06455	0.19232	0.19232
0.125	41.917	0.650	1.65500	1.76198	0.06380	0.06380	2.81188	2.81188
0.125	48.366	0.750	1.69500	1.73007	0.07402	0.07402	0.22454	0.22454
0.125	54.814	0.850	1.64700	1.70423	0.08449	0.08449	0.45889	0.45889
0.125	60.296	0.935	2.10100	1.68715	0.19270	0.19270	4.61234	4.61234
0.175	6.771	0.075	1.66300	1.84305	0.09363	0.09363	3.69802	3.69802
0.175	13.542	0.150	1.70200	1.81113	0.06158	0.06158	3.14056	3.14056
0.175	22.571	0.250	1.56000	1.75839	0.06661	0.06661	8.87112	8.87112
0.175	31.599	0.350	1.62000	1.70950	0.06812	0.06812	1.72636	1.72636
0.175	40.627	0.450	1.57100	1.66611	0.06640	0.06640	2.05187	2.05187
0.175	49.655	0.550	1.58700	1.62818	0.06383	0.06383	0.41624	0.41624
0.175	58.684	0.650	1.50000	1.59544	0.06086	0.06086	2.45921	2.45921
0.175	67.712	0.750	1.52600	1.56763	0.07269	0.07269	0.32801	0.32801
0.175	76.740	0.850	1.52200	1.54454	0.07587	0.07587	0.08826	0.08826
0.175	84.414	0.935	1.00100	1.52848	0.19040	0.19040	7.67511	7.67511
0.225	8.706	0.075	1.57300	1.64352	0.08586	0.08586	0.67461	0.67461
0.225	17.412	0.150	1.44400	1.58900	0.06002	0.06002	5.83639	5.83639
0.225	29.019	0.250	1.45500	1.53059	0.05715	0.05715	1.74937	1.74937
0.225	40.627	0.350	1.41500	1.48343	0.05923	0.05923	1.33492	1.33492
0.225	52.235	0.450	1.40600	1.44400	0.06357	0.06357	0.35726	0.35726
0.225	63.843	0.550	1.41600	1.41045	0.06341	0.06341	0.00766	0.00766
0.225	75.450	0.650	1.31900	1.38173	0.06078	0.06078	1.06507	1.06507
0.225	87.058	0.750	1.36200	1.35715	0.06874	0.06874	0.00497	0.00497
0.225	98.666	0.850	1.30700	1.33627	0.07490	0.07490	0.15277	0.15277
0.275	10.640	0.075	1.28700	1.41322	0.08194	0.08194	2.37274	2.37274
0.275	21.281	0.150	1.29200	1.34690	0.06332	0.06332	0.75184	0.75184
0.275	35.468	0.250	1.16400	1.28783	0.05216	0.05216	5.63633	5.63633
0.275	49.655	0.350	1.20800	1.24379	0.05462	0.05462	0.42941	0.42941
0.275	63.843	0.450	1.07200	1.20839	0.04800	0.04800	8.07353	8.07353
0.275	78.030	0.550	1.16800	1.17883	0.05548	0.05548	0.03811	0.03811
0.275	92.217	0.650	1.04600	1.15366	0.06994	0.06994	2.36929	2.36929
0.275	106.404	0.750	1.01100	1.13199	0.05935	0.05935	4.15605	4.15605
0.275	120.592	0.850	0.96890	1.11328	0.07641	0.07641	3.57056	3.57056
0.350	13.542	0.075	0.94970	1.06173	0.05728	0.05728	3.82497	3.82497
0.350	27.085	0.150	0.92480	0.99176	0.03660	0.03660	3.34695	3.34695
0.350	45.141	0.250	0.92680	0.93732	0.03683	0.03683	0.08159	0.08159
0.350	63.198	0.350	0.84260	0.89969	0.03505	0.03505	2.65321	2.65321
0.350	81.254	0.450	0.79710	0.87061	0.03432	0.03432	4.58747	4.58747
0.350	99.311	0.550	0.80480	0.84681	0.03589	0.03589	1.36998	1.36998
0.350	117.367	0.650	0.70380	0.82667	0.03328	0.03328	13.63176	13.63176
0.350	135.424	0.750	0.78690	0.80928	0.04141	0.04141	0.29221	0.29221
0.350	153.480	0.850	0.77600	0.79407	0.06702	0.06702	0.07267	0.07267
0.450	17.412	0.075	0.59160	0.64978	0.03594	0.03594	2.62081	2.62081
0.450	34.823	0.150	0.54290	0.59033	0.02725	0.02725	3.02979	3.02979
0.450	58.039	0.250	0.45180	0.54848	0.02478	0.02478	15.22273	15.22273
0.450	81.254	0.350	0.49770	0.52130	0.02681	0.02681	0.77455	0.77455
0.450	104.470	0.450	0.45730	0.50099	0.02378	0.02378	3.37623	3.37623
0.450	127.685	0.550	0.38700	0.48471	0.02433	0.02433	16.12777	16.12777
0.450	150.901	0.650	0.44810	0.47106	0.02737	0.02737	0.70401	0.70401
0.450	174.116	0.750	0.38170	0.45931	0.03444	0.03444	5.07812	5.07812
0.550	21.281	0.075	0.34200	0.34548	0.03463	0.03463	0.01007	0.01007
0.550	42.562	0.150	0.26530	0.30391	0.01896	0.01896	4.14633	4.14633
0.550	70.936	0.250	0.26500	0.27683	0.01893	0.01893	0.39083	0.39083
0.550	99.311	0.350	0.21870	0.26006	0.01750	0.01750	5.58451	5.58451
0.550	127.685	0.450	0.23290	0.24786	0.02042	0.02042	0.53699	0.53699
0.550	156.060	0.550	0.24530	0.23825	0.02282	0.02282	0.09539	0.09539
0.550	184.434	0.650	0.19590	0.23029	0.01965	0.01965	3.06319	3.06319
0.550	212.809	0.750	0.19660	0.22348	0.02294	0.02294	1.37290	1.37290
0.650	25.150	0.075	0.15280	0.15362	0.01585	0.01585	0.00267	0.00267
0.650	50.300	0.150	0.12590	0.12960	0.01069	0.01069	0.11974	0.11974
0.650	83.834	0.250	0.10550	0.11522	0.00959	0.00959	1.02733	1.02733
0.650	117.367	0.350	0.07861	0.10671	0.01094	0.01094	6.59946	6.59946
0.650	150.901	0.450	0.10440	0.10070	0.01139	0.01139	0.10541	0.10541
0.650	184.434	0.550	0.09959	0.09605	0.01319	0.01319	0.07207	0.07207
0.650	217.968	0.650	0.09278	0.09225	0.01324	0.01324	0.00162	0.00162
0.650	251.501	0.750	0.06608	0.08902	0.01690	0.01690	1.84319	1.84319
0.015	4.736	0.550	1.60300	1.46180	0.09786	0.09786	2.08199	2.08199
0.015	5.597	0.650	1.64200	1.40593	0.08822	0.08822	7.16036	7.16036
0.015	6.458	0.750	1.75500	1.35125	0.09699	0.09699	17.32888	17.32888
0.015	7.320	0.850	1.45800	1.30208	0.09528	0.09528	2.67782	2.67782
0.015	8.052	0.935	1.77800	1.26646	0.15110	0.15110	11.46120	11.46120
0.045	6.437	0.250	1.91900	1.93179	0.10730	0.10730	0.01421	0.01421
0.045	9.012	0.350	1.81400	1.90257	0.09636	0.09636	0.84478	0.84478
0.045	11.587	0.450	1.94100	1.85548	0.10440	0.10440	0.67094	0.67094
0.045	14.161	0.550	1.97400	1.80368	0.10010	0.10010	2.89501	2.89501
0.045	16.736	0.650	1.74300	1.75376	0.10300	0.10300	0.01092	0.01092
0.045	19.311	0.750	2.02200	1.70950	0.10080	0.10080	9.61125	9.61125
0.045	21.886	0.850	1.86600	1.67312	0.10380	0.10380	3.45282	3.45282
0.045	24.074	0.935	1.81700	1.64967	0.16750	0.16750	0.99801	0.99801
0.080	6.866	0.150	2.06000	2.03022	0.11250	0.11250	0.07009	0.07009
0.080	11.444	0.250	2.03200	2.01460	0.08828	0.08828	0.03883	0.03883
0.080	16.021	0.350	2.05500	1.97137	0.09974	0.09974	0.70300	0.70300
0.080	20.598	0.450	1.84800	1.92162	0.10420	0.10420	0.49913	0.49913
0.080	25.176	0.550	2.01300	1.87264	0.09494	0.09494	2.18580	2.18580
0.080	29.753	0.650	1.85700	1.82884	0.10090	0.10090	0.07787	0.07787
0.080	34.331	0.750	1.84800	1.79036	0.09782	0.09782	0.34723	0.34723
0.080	38.908	0.850	1.77700	1.76002	0.09002	0.09002	0.03560	0.03560
0.080	42.799	0.935	1.90700	1.74070	0.19210	0.19210	0.74942	0.74942
0.125	5.364	0.075	1.87500	1.97930	0.10800	0.10800	0.93273	0.93273
0.125	10.728	0.150	2.06300	1.98161	0.08768	0.08768	0.86170	0.86170
0.125	17.881	0.250	1.86700	1.94019	0.09279	0.09279	0.62217	0.62217
0.125	25.033	0.350	1.92300	1.89060	0.08047	0.08047	0.16213	0.16213
0.125	32.185	0.450	1.77500	1.84244	0.07665	0.07665	0.77404	0.77404
0.125	39.337	0.550	1.72600	1.79863	0.07535	0.07535	0.92921	0.92921
0.125	46.490	0.650	1.73000	1.76024	0.08133	0.08133	0.13827	0.13827
0.125	53.642	0.750	1.86300	1.72779	0.08384	0.08384	2.60081	2.60081
0.125	60.794	0.850	1.63700	1.70150	0.09184	0.09184	0.49326	0.49326
0.125	66.874	0.935	1.86700	1.68408	0.20210	0.20210	0.81923	0.81923
0.175	7.510	0.075	1.77400	1.84477	0.11770	0.11770	0.36150	0.36150
0.175	15.020	0.150	1.62300	1.80923	0.07554	0.07554	6.07770	6.07770
0.175	25.033	0.250	1.61300	1.75444	0.07674	0.07674	3.39691	3.39691
0.175	35.046	0.350	1.61000	1.70438	0.07801	0.07801	1.46378	1.46378
0.175	45.059	0.450	1.55700	1.66020	0.07069	0.07069	2.13147	2.13147
0.175	55.072	0.550	1.49200	1.62167	0.07489	0.07489	2.99801	2.99801
0.175	65.085	0.650	1.41300	1.58843	0.07267	0.07267	5.82802	5.82802
0.175	75.099	0.750	1.59900	1.56020	0.08065	0.08065	0.23148	0.23148
0.175	85.112	0.850	1.48700	1.53671	0.08635	0.08635	0.33145	0.33145
0.175	93.623	0.935	1.22600	1.52034	0.21670	0.21670	1.84492	1.84492
0.225	9.656	0.075	1.54300	1.63953	0.11300	0.11300	0.72976	0.72976
0.225	19.311	0.150	1.45100	1.58255	0.07865	0.07865	2.79775	2.79775
0.225	32.185	0.250	1.38200	1.52292	0.06713	0.06713	4.40656	4.40656
0.225	45.059	0.350	1.42200	1.47498	0.07642	0.07642	0.48066	0.48066
0.225	57.933	0.450	1.40300	1.43501	0.07437	0.07437	0.18528	0.18528
0.225	70.807	0.550	1.34300	1.40103	0.07019	0.07019	0.68354	0.68354
0.225	83.681	0.650	1.32300	1.37193	0.07554	0.07554	0.41948	0.41948
0.225	96.555	0.750	1.32300	1.34700	0.07859	0.07859	0.09324	0.09324
0.225	109.429	0.850	1.34900	1.32578	0.09943	0.09943	0.05456	0.05456
0.275	11.801	0.075	1.22900	1.40575	0.09609	0.09609	3.38336	3.38336
0.275	23.602	0.150	1.20800	1.33817	0.07272	0.07272	3.20426	3.20426
0.275	39.337	0.250	1.20900	1.27832	0.07456	0.07456	0.86431	0.86431
0.275	55.072	0.350	1.16700	1.23383	0.08919	0.08919	0.56146	0.56146
0.275	70.807	0.450	1.04700	1.19808	0.07310	0.07310	4.27148	4.27148
0.275	86.542	0.550	1.11600	1.16822	0.06618	0.06618	0.62250	0.62250
0.275	102.277	0.650	1.13400	1.14275	0.06569	0.06569	0.01773	0.01773
0.275	118.012	0.750	1.02400	1.12080	0.06711	0.06711	2.08047	2.08047
0.275	133.747	0.850	1.08200	1.10180	0.09324	0.09324	0.04510	0.04510
0.350	15.020	0.075	0.92580	1.05205	0.06197	0.06197	4.15076	4.15076
0.350	30.039	0.150	0.89810	0.98202	0.04878	0.04878	2.95956	2.95956
0.350	50.066	0.250	0.83690	0.92744	0.04401	0.04401	4.23207	4.23207
0.350	70.092	0.350	0.75100	0.88969	0.03835	0.03835	13.07892	13.07892
