ID            : 5947
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWP
A1            : 208
A2            : 0
Z1            : 82
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.045	4.390	0.400	1.88000	1.73463	0.15916	0.10640	0.83417	1.38087
0.045	5.487	0.500	1.74500	1.69683	0.16292	0.10360	0.08742	0.10228
0.045	6.585	0.600	1.65000	1.65461	0.16550	0.09791	0.00077	0.00781
0.080	5.853	0.300	1.98100	1.93207	0.13047	0.09736	0.14065	0.01553
0.080	7.804	0.400	1.85700	1.90610	0.13975	0.09419	0.12347	0.34241
0.080	9.755	0.500	1.96200	1.87096	0.17372	0.09647	0.27462	0.87809
0.080	11.706	0.600	1.72000	1.83435	0.16664	0.08885	0.47087	1.45424
0.125	6.097	0.200	2.01100	1.96445	0.11326	0.09389	0.16892	-0.02346
0.125	9.146	0.300	1.97000	1.94273	0.11860	0.08932	0.05287	0.06612
0.125	12.194	0.400	1.90300	1.90867	0.10983	0.08690	0.00267	0.02859
0.125	15.242	0.500	1.75100	1.87260	0.12667	0.08242	0.92157	2.56293
0.125	18.291	0.600	1.80600	1.83849	0.14597	0.08446	0.04954	0.13718
0.175	4.268	0.100	2.01700	1.86604	0.13232	0.09889	1.30164	1.22140
0.175	8.536	0.200	2.09400	1.84736	0.11587	0.09907	4.53111	4.52861
0.175	12.804	0.300	1.93300	1.80953	0.10977	0.09138	1.26521	0.72160
0.175	17.072	0.400	1.75400	1.77109	0.11160	0.08464	0.02346	0.02329
0.175	21.340	0.500	1.70200	1.73555	0.12051	0.08281	0.07751	0.13475
0.175	25.607	0.600	1.56500	1.70385	0.12852	0.07973	1.16722	2.79863
0.225	5.487	0.100	1.69600	1.69681	0.11389	0.09176	0.00005	0.00437
0.225	10.975	0.200	1.60300	1.64806	0.10604	0.08670	0.18054	0.43034
0.225	16.462	0.300	1.66100	1.60262	0.10541	0.08557	0.30667	0.28964
0.225	21.949	0.400	1.68800	1.56357	0.10703	0.08554	1.35147	2.20261
0.225	27.436	0.500	1.61400	1.53006	0.10807	0.08376	0.60333	0.73534
0.225	32.924	0.600	1.62200	1.50118	0.12965	0.08376	0.86854	1.88141
0.275	6.707	0.100	1.55400	1.47917	0.13863	0.08828	0.29135	0.18473
0.275	13.413	0.200	1.40100	1.41395	0.10726	0.08223	0.01457	0.14830
0.275	20.120	0.300	1.42200	1.36609	0.09625	0.07988	0.33748	0.15207
0.275	26.827	0.400	1.30100	1.32872	0.08297	0.07567	0.11164	0.34586
0.275	33.533	0.500	1.32200	1.29789	0.09398	0.07667	0.06583	-0.06881
0.275	40.240	0.600	1.18400	1.27187	0.08291	0.07027	1.12332	2.03683
0.350	8.536	0.100	1.26000	1.12971	0.11058	0.05636	1.38813	1.97250
0.350	17.072	0.200	1.13600	1.05603	0.09726	0.05314	0.67606	-0.05363
0.350	25.607	0.300	1.03700	1.01077	0.08223	0.04859	0.10179	-0.44029
0.350	34.143	0.400	1.05600	0.97777	0.06320	0.04823	1.53224	1.42232
0.350	42.679	0.500	0.96830	0.95164	0.05206	0.04622	0.10235	-0.09733
0.350	51.215	0.600	0.89290	0.93007	0.05587	0.04503	0.44262	1.18991
0.450	10.975	0.100	0.81620	0.70706	0.10410	0.04345	1.09919	2.43137
0.450	21.949	0.200	0.69690	0.64039	0.08320	0.03979	0.46133	0.15869
0.450	32.924	0.300	0.63730	0.60433	0.07061	0.03782	0.21802	-0.32664
0.450	43.898	0.400	0.59550	0.57938	0.05323	0.03536	0.09171	-0.29686
0.450	54.873	0.500	0.53850	0.56033	0.04014	0.03408	0.29577	0.90967
0.450	65.848	0.600	0.58920	0.54494	0.05033	0.03653	0.77340	0.11621
0.550	26.827	0.200	0.38440	0.33777	0.05874	0.02754	0.63017	1.33391
0.550	40.240	0.300	0.34510	0.31319	0.04011	0.02531	0.63318	0.61141
0.550	53.654	0.400	0.33020	0.29696	0.03651	0.02539	0.82884	0.87180
0.550	67.067	0.500	0.36390	0.28493	0.03945	0.02710	4.00756	5.57751
0.550	80.480	0.600	0.29530	0.27540	0.02950	0.02471	0.45529	0.06655
0.650	31.704	0.200	0.17480	0.14911	0.03589	0.01569	0.51258	1.53831
0.650	47.557	0.300	0.17140	0.13515	0.03370	0.01553	1.15717	3.93741
0.650	63.409	0.400	0.15290	0.12637	0.02367	0.01507	1.25638	2.42529
0.650	79.261	0.500	0.13180	0.12005	0.02032	0.01415	0.33470	0.46561
0.650	95.113	0.600	0.10760	0.11514	0.01604	0.01282	0.22118	0.42741
0.045	4.305	0.300	2.15300	1.83073	0.16256	0.10450	3.93009	7.30700
0.045	5.741	0.400	2.04500	1.80196	0.18555	0.09982	1.71564	4.92779
0.080	5.103	0.200	2.24300	1.98845	0.13397	0.09478	3.61007	4.72825
0.080	7.654	0.300	2.24300	1.98051	0.13428	0.09326	3.82115	5.97692
0.080	10.205	0.400	2.09300	1.94815	0.18179	0.09034	0.63489	1.99005
0.125	7.973	0.200	2.20600	1.99042	0.10033	0.08596	4.61713	3.86316
0.125	11.960	0.300	1.99600	1.96087	0.10406	0.07867	0.11399	0.04218
0.125	15.946	0.400	1.99700	1.92187	0.16040	0.07944	0.21937	0.76338
0.175	5.581	0.100	2.08600	1.87912	0.12375	0.08613	2.79494	4.60999
0.175	11.162	0.200	1.89300	1.84841	0.10333	0.07869	0.18623	0.10497
0.175	16.743	0.300	2.01200	1.80526	0.10093	0.08147	4.19561	5.24922
0.175	22.324	0.400	1.75700	1.76364	0.12265	0.07515	0.00293	0.01559
0.225	7.176	0.100	1.72600	1.69084	0.10956	0.07872	0.10301	-0.05380
0.225	14.351	0.200	1.72200	1.63393	0.09251	0.07675	0.90646	0.33636
0.225	21.527	0.300	1.58200	1.58529	0.08719	0.07189	0.00143	0.01239
0.225	28.703	0.400	1.71000	1.54451	0.11797	0.07676	1.96798	3.31418
0.275	8.770	0.100	1.50600	1.46147	0.11787	0.07235	0.14276	-0.04828
0.275	17.541	0.200	1.43400	1.39144	0.09176	0.06988	0.21507	-0.17024
0.275	26.311	0.300	1.38900	1.34226	0.07814	0.06789	0.35780	-0.12420
0.275	35.081	0.400	1.34500	1.30391	0.07934	0.06733	0.26815	-0.04790
0.350	11.162	0.100	1.08900	1.10377	0.09499	0.04301	0.02417	0.68689
0.350	22.324	0.200	1.04900	1.02947	0.07220	0.04181	0.07319	-0.50135
0.350	33.487	0.300	1.10800	0.98437	0.05989	0.04270	4.26123	4.20506
0.350	44.649	0.400	0.99680	0.95132	0.05298	0.04087	0.73670	-0.06115
0.450	14.351	0.100	0.71420	0.68075	0.07797	0.03322	0.18409	-0.58628
0.450	28.703	0.200	0.70310	0.61712	0.06818	0.03314	1.59016	2.80168
0.450	43.054	0.300	0.62120	0.58210	0.05092	0.03069	0.58967	0.04670
0.450	57.406	0.400	0.60100	0.55778	0.04099	0.03033	1.11152	0.23277
0.550	17.541	0.100	0.38780	0.36652	0.06095	0.02183	0.12190	-0.47305
0.550	35.081	0.200	0.35020	0.32132	0.04751	0.02087	0.36945	0.53135
0.550	52.622	0.300	0.32100	0.29820	0.03693	0.01994	0.38130	0.21798
0.550	70.162	0.400	0.32040	0.28279	0.03017	0.02079	1.55419	1.50805
0.650	41.460	0.200	0.15320	0.13960	0.02494	0.01167	0.29746	0.78860
0.650	62.189	0.300	0.14080	0.12692	0.01887	0.01134	0.54092	0.83278
0.650	82.919	0.400	0.11470	0.11882	0.01557	0.01028	0.07018	0.37481
