ID            : 5948
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWM
A1            : 56
A2            : 0
Z1            : 26
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.275	5.993	0.081	1.14700	1.23007	0.21526	0.21526	0.14894	0.14894
0.275	7.817	0.105	0.99600	1.15610	0.18383	0.18383	0.75846	0.75846
0.275	10.162	0.137	1.07100	1.06855	0.16688	0.16688	0.00022	0.00022
0.275	13.214	0.177	0.95700	0.96475	0.13835	0.13835	0.00314	0.00314
0.275	17.197	0.231	0.79300	0.84310	0.10845	0.10845	0.21338	0.21338
0.275	22.333	0.300	0.76700	0.70483	0.09173	0.09173	0.45936	0.45936
0.275	29.145	0.392	0.54700	0.54820	0.06758	0.06758	0.00031	0.00031
0.275	37.743	0.507	0.47700	0.38754	0.05582	0.05582	2.56839	2.56839
0.275	49.059	0.659	0.24300	0.23195	0.03484	0.03484	0.10067	0.10067
0.275	63.799	0.857	0.12300	0.11553	0.02509	0.02509	0.08871	0.08871
0.350	7.627	0.081	0.77500	0.93862	0.13841	0.13841	1.39746	1.39746
0.350	9.948	0.105	0.67600	0.87030	0.11967	0.11967	2.63606	2.63606
0.350	12.933	0.137	0.70500	0.79357	0.10728	0.10728	0.68164	0.68164
0.350	16.818	0.177	0.64400	0.70640	0.09168	0.09168	0.46326	0.46326
0.350	21.887	0.231	0.50900	0.60776	0.07083	0.07083	1.94429	1.94429
0.350	28.424	0.300	0.49600	0.49876	0.05839	0.05839	0.00224	0.00224
0.350	37.094	0.392	0.39900	0.37791	0.04354	0.04354	0.23461	0.23461
0.350	48.037	0.507	0.23100	0.25639	0.03014	0.03014	0.70928	0.70928
0.350	62.439	0.659	0.16600	0.14080	0.02135	0.02135	1.39353	1.39353
0.350	81.198	0.857	0.06500	0.05610	0.01426	0.01426	0.38973	0.38973
0.450	9.806	0.081	0.61200	0.58899	0.11876	0.11876	0.03753	0.03753
0.450	12.791	0.105	0.38600	0.53670	0.09438	0.09438	2.54975	2.54975
0.450	16.628	0.137	0.40000	0.48133	0.08441	0.08441	0.92848	0.92848
0.450	21.623	0.177	0.36800	0.42151	0.06957	0.06957	0.59166	0.59166
0.450	28.140	0.231	0.32100	0.35658	0.05665	0.05665	0.39449	0.39449
0.450	36.545	0.300	0.25700	0.28695	0.04308	0.04308	0.48323	0.48323
0.450	47.692	0.392	0.24900	0.21188	0.03242	0.03242	1.31153	1.31153
0.450	61.762	0.507	0.13000	0.13817	0.01959	0.01959	0.17407	0.17407
0.450	80.278	0.659	0.04900	0.06958	0.00995	0.00995	4.27769	4.27769
0.450	104.398	0.857	0.01900	0.02048	0.00586	0.00586	0.06362	0.06362
0.550	15.633	0.105	0.30900	0.28847	0.07268	0.07268	0.07982	0.07982
0.550	20.323	0.137	0.28300	0.25419	0.06206	0.06206	0.21554	0.21554
0.550	26.428	0.177	0.17700	0.21913	0.04714	0.04714	0.79863	0.79863
0.550	34.393	0.231	0.18200	0.18239	0.03856	0.03856	0.00010	0.00010
0.550	44.667	0.300	0.14300	0.14433	0.02858	0.02858	0.00215	0.00215
0.550	58.290	0.392	0.10600	0.10447	0.02084	0.02084	0.00540	0.00540
0.550	75.487	0.507	0.05000	0.06629	0.01229	0.01229	1.75654	1.75654
0.550	98.118	0.659	0.03400	0.03151	0.00768	0.00768	0.10512	0.10512
0.550	127.598	0.857	0.01000	0.00716	0.00448	0.00448	0.40272	0.40272
0.650	31.233	0.177	0.11500	0.09484	0.02925	0.02925	0.47478	0.47478
0.650	40.647	0.231	0.05600	0.07752	0.01992	0.01992	1.16740	1.16740
0.650	52.788	0.300	0.04300	0.06029	0.01492	0.01492	1.34364	1.34364
0.650	68.888	0.392	0.05100	0.04286	0.01289	0.01289	0.39920	0.39920
0.650	89.211	0.507	0.02400	0.02662	0.00784	0.00784	0.11181	0.11181
0.650	115.957	0.659	0.00700	0.01219	0.00425	0.00425	1.49028	1.49028
0.650	150.797	0.857	0.00600	0.00230	0.00425	0.00425	0.75872	0.75872
0.015	4.524	0.857	1.43400	0.72821	0.25160	0.25160	7.86939	7.86939
0.045	4.751	0.300	1.31300	1.38228	0.29256	0.29256	0.05608	0.05608
0.045	6.200	0.392	1.20600	1.25177	0.26156	0.26156	0.03062	0.03062
0.045	8.029	0.507	1.23300	1.09096	0.24509	0.24509	0.33590	0.33590
0.045	10.437	0.659	1.04200	0.90920	0.22054	0.22054	0.36258	0.36258
0.045	13.572	0.857	0.79300	0.74567	0.20699	0.20699	0.05228	0.05228
0.080	4.998	0.177	1.64400	1.57946	0.37060	0.37060	0.03033	0.03033
0.080	6.504	0.231	1.55700	1.48254	0.32279	0.32279	0.05321	0.05321
0.080	8.447	0.300	1.20100	1.35111	0.26078	0.26078	0.33134	0.33134
0.080	11.023	0.392	1.37100	1.18074	0.24018	0.24018	0.62750	0.62750
0.080	14.275	0.507	1.28000	0.98696	0.20798	0.20798	1.98524	1.98524
0.080	18.554	0.659	0.80100	0.78109	0.16238	0.16238	0.01503	0.01503
0.080	24.129	0.857	0.47600	0.60975	0.13376	0.13376	0.99981	0.99981
0.125	4.619	0.105	1.31100	1.65683	0.37319	0.37319	0.85879	0.85879
0.125	6.005	0.137	1.28200	1.58912	0.32546	0.32546	0.89049	0.89049
0.125	7.809	0.177	1.25700	1.49429	0.27709	0.27709	0.73339	0.73339
0.125	10.162	0.231	1.53600	1.36885	0.26553	0.26553	0.39626	0.39626
0.125	13.198	0.300	1.38000	1.21250	0.24518	0.24518	0.46672	0.46672
0.125	17.223	0.392	1.01300	1.02191	0.17666	0.17666	0.00254	0.00254
0.125	22.304	0.507	0.91600	0.81448	0.15154	0.15154	0.44877	0.44877
0.125	28.991	0.659	0.50000	0.60255	0.11081	0.11081	0.85657	0.85657
0.125	37.701	0.857	0.47200	0.43357	0.10942	0.10942	0.12335	0.12335
0.175	4.958	0.081	1.25900	1.58641	0.40768	0.40768	0.64498	0.64498
0.175	6.467	0.105	1.22400	1.52153	0.35868	0.35868	0.68806	0.68806
0.175	8.407	0.137	1.45800	1.43643	0.33665	0.33665	0.00411	0.00411
0.175	10.932	0.177	1.33400	1.32760	0.27561	0.27561	0.00054	0.00054
0.175	14.227	0.231	1.11600	1.19225	0.22618	0.22618	0.11365	0.11365
0.175	18.477	0.300	0.85600	1.03093	0.17784	0.17784	0.96753	0.96753
0.175	24.112	0.392	1.10600	0.84106	0.17170	0.17170	2.38085	2.38085
0.175	31.226	0.507	0.61300	0.64008	0.11674	0.11674	0.05382	0.05382
0.175	40.587	0.659	0.39600	0.43963	0.08735	0.08735	0.24948	0.24948
0.175	52.782	0.857	0.26300	0.28426	0.06944	0.06944	0.09374	0.09374
0.225	4.910	0.062	0.81500	1.46922	0.38917	0.38917	2.82599	2.82599
0.225	6.374	0.081	0.84200	1.41228	0.35315	0.35315	2.60768	2.60768
0.225	8.315	0.105	1.14400	1.33869	0.35355	0.35355	0.30324	0.30324
0.225	10.809	0.137	1.08400	1.24854	0.30141	0.30141	0.29801	0.29801
0.225	14.056	0.177	0.85800	1.13868	0.23715	0.23715	1.40077	1.40077
0.225	18.292	0.231	0.90900	1.00691	0.21101	0.21101	0.21531	0.21531
0.225	23.756	0.300	0.74300	0.85437	0.17025	0.17025	0.42793	0.42793
0.225	31.001	0.392	0.73900	0.67880	0.15533	0.15533	0.15022	0.15022
0.225	40.147	0.507	0.30300	0.49629	0.09146	0.09146	4.46619	4.46619
0.225	52.184	0.659	0.31200	0.31740	0.08071	0.08071	0.00447	0.00447
0.225	67.862	0.857	0.21600	0.18153	0.07367	0.07367	0.21891	0.21891
0.275	4.646	0.048	0.88800	1.32558	0.42659	0.42659	1.05222	1.05222
0.275	6.001	0.062	1.09700	1.27616	0.41573	0.41573	0.18571	0.18571
0.275	7.791	0.081	1.48400	1.21505	0.42214	0.42214	0.40591	0.40591
0.275	10.162	0.105	1.06800	1.14053	0.32277	0.32277	0.05049	0.05049
0.275	13.211	0.137	1.09600	1.05303	0.28355	0.28355	0.02297	0.02297
0.275	17.179	0.177	0.64400	0.94993	0.19265	0.19265	2.52189	2.52189
0.275	22.357	0.231	0.80500	0.82964	0.18439	0.18439	0.01786	0.01786
0.275	29.035	0.300	0.71100	0.69325	0.15134	0.15134	0.01375	0.01375
0.275	37.890	0.392	0.43800	0.53885	0.10676	0.10676	0.89226	0.89226
0.275	49.069	0.507	0.33300	0.38078	0.08210	0.08210	0.33868	0.33868
0.275	63.780	0.659	0.12200	0.22793	0.04815	0.04815	4.84089	4.84089
0.275	82.943	0.857	0.23100	0.11374	0.06927	0.06927	2.86613	2.86613
0.350	7.637	0.062	1.12100	0.97515	0.31127	0.31127	0.21955	0.21955
0.350	9.916	0.081	0.75600	0.91667	0.23645	0.23645	0.46172	0.46172
0.350	12.934	0.105	0.95700	0.84943	0.22991	0.22991	0.21890	0.21890
0.350	16.814	0.137	0.65900	0.77422	0.17218	0.17218	0.44784	0.44784
0.350	21.864	0.177	0.68700	0.68908	0.14831	0.14831	0.00020	0.00020
0.350	28.454	0.231	0.68200	0.59287	0.12723	0.12723	0.49080	0.49080
0.350	36.953	0.300	0.49300	0.48635	0.09487	0.09487	0.00491	0.00491
0.350	48.224	0.392	0.35700	0.36838	0.06972	0.06972	0.02664	0.02664
0.350	62.451	0.507	0.26800	0.24987	0.05246	0.05246	0.11949	0.11949
0.350	81.174	0.659	0.13300	0.13727	0.03376	0.03376	0.01601	0.01601
0.350	105.564	0.857	0.07000	0.05486	0.02394	0.02394	0.40028	0.40028
0.450	9.819	0.062	0.51100	0.61259	0.23203	0.23203	0.19168	0.19168
0.450	12.749	0.081	0.83600	0.56633	0.24729	0.24729	1.18917	1.18917
0.450	16.629	0.105	0.59500	0.51639	0.19187	0.19187	0.16783	0.16783
0.450	21.618	0.137	0.76000	0.46353	0.18037	0.18037	2.70165	2.70165
0.450	28.111	0.177	0.44700	0.40637	0.12529	0.12529	0.10514	0.10514
0.450	36.584	0.231	0.25900	0.34387	0.08810	0.08810	0.92794	0.92794
0.450	47.512	0.300	0.32300	0.27676	0.07573	0.07573	0.37273	0.37273
0.450	62.003	0.392	0.16300	0.20437	0.04740	0.04740	0.76186	0.76186
0.450	80.295	0.507	0.06800	0.13329	0.02602	0.02602	6.29847	6.29847
0.450	104.367	0.659	0.09400	0.06716	0.02466	0.02466	1.18390	1.18390
0.450	135.725	0.857	0.02900	0.01988	0.01337	0.01337	0.46579	0.46579
0.550	15.582	0.081	0.29600	0.30473	0.12420	0.12420	0.00494	0.00494
0.550	20.324	0.105	0.19700	0.27304	0.09432	0.09432	0.64995	0.64995
0.550	26.422	0.137	0.17300	0.24141	0.07839	0.07839	0.76158	0.76158
0.550	34.358	0.177	0.19200	0.20844	0.06849	0.06849	0.05760	0.05760
0.550	44.714	0.231	0.11000	0.17371	0.04812	0.04812	1.75347	1.75347
0.550	58.070	0.300	0.16500	0.13760	0.04809	0.04809	0.32470	0.32470
0.550	75.781	0.392	0.07100	0.09967	0.02873	0.02873	0.99599	0.99599
0.550	98.138	0.507	0.04400	0.06328	0.01974	0.01974	0.95383	0.95383
0.550	127.560	0.659	0.01900	0.03011	0.01210	0.01210	0.84384	0.84384
0.550	165.886	0.857	0.03500	0.00689	0.01459	0.01459	3.70842	3.70842
0.650	68.628	0.300	0.04600	0.05670	0.02527	0.02527	0.17915	0.17915
0.650	89.559	0.392	0.01500	0.04037	0.01487	0.01487	2.90973	2.90973
0.650	115.981	0.507	0.02000	0.02511	0.01254	0.01254	0.16587	0.16587
0.650	150.752	0.659	0.01800	0.01151	0.01078	0.01078	0.36223	0.36223
0.650	196.047	0.857	0.01200	0.00220	0.00895	0.00895	1.19963	1.19963
