ID            : 5949
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWP
A1            : 56
A2            : 0
Z1            : 26
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.275	13.214	0.177	1.26200	1.38091	0.13322	0.13322	0.79675	0.79675
0.275	17.197	0.231	1.29300	1.35243	0.11083	0.11083	0.28750	0.28750
0.275	22.333	0.300	1.26500	1.32150	0.10055	0.10055	0.31571	0.31571
0.275	29.145	0.392	1.23600	1.28745	0.09094	0.09094	0.32007	0.32007
0.275	37.743	0.507	1.30100	1.25209	0.08573	0.08573	0.32549	0.32549
0.275	49.059	0.659	1.23000	1.21480	0.07867	0.07867	0.03732	0.03732
0.275	63.799	0.857	1.26100	1.17776	0.07833	0.07833	1.12938	1.12938
0.350	7.627	0.081	1.02500	1.11350	0.12792	0.12792	0.47867	0.47867
0.350	9.948	0.105	1.00700	1.08817	0.11649	0.11649	0.48547	0.48547
0.350	12.933	0.137	0.92800	1.06196	0.11190	0.11190	1.43317	1.43317
0.350	16.818	0.177	1.01600	1.03472	0.09197	0.09197	0.04142	0.04142
0.350	21.887	0.231	0.98000	1.00665	0.07870	0.07870	0.11466	0.11466
0.350	28.424	0.300	0.98000	0.97822	0.07377	0.07377	0.00058	0.00058
0.350	37.094	0.392	0.95600	0.94832	0.06969	0.06969	0.01215	0.01215
0.350	48.037	0.507	0.90900	0.91851	0.06527	0.06527	0.02125	0.02125
0.350	62.439	0.659	0.90300	0.88781	0.06352	0.06352	0.05716	0.05716
0.350	81.198	0.857	0.88900	0.85719	0.06256	0.06256	0.25851	0.25851
0.450	9.806	0.081	0.82300	0.70337	0.13948	0.13948	0.73560	0.73560
0.450	12.791	0.105	0.64500	0.67767	0.12032	0.12032	0.07371	0.07371
0.450	16.628	0.137	0.68500	0.65309	0.10902	0.10902	0.08569	0.08569
0.450	21.623	0.177	0.67700	0.62935	0.09176	0.09176	0.26973	0.26973
0.450	28.140	0.231	0.66000	0.60645	0.07334	0.07334	0.53310	0.53310
0.450	36.545	0.300	0.59600	0.58410	0.06003	0.06003	0.03930	0.03930
0.450	47.692	0.392	0.55200	0.56165	0.04870	0.04870	0.03924	0.03924
0.450	61.762	0.507	0.56200	0.54009	0.04004	0.04004	0.29947	0.29947
0.450	80.278	0.659	0.55300	0.51844	0.03586	0.03586	0.92893	0.92893
0.450	104.398	0.857	0.50300	0.49701	0.03282	0.03282	0.03330	0.03330
0.550	15.633	0.105	0.32900	0.36717	0.07066	0.07066	0.29176	0.29176
0.550	20.323	0.137	0.35200	0.34852	0.06515	0.06515	0.00285	0.00285
0.550	26.428	0.177	0.30800	0.33164	0.05447	0.05447	0.18836	0.18836
0.550	34.393	0.231	0.31100	0.31575	0.04510	0.04510	0.01110	0.01110
0.550	44.667	0.300	0.31200	0.30085	0.03986	0.03986	0.07822	0.07822
0.550	58.290	0.392	0.29000	0.28640	0.03537	0.03537	0.01034	0.01034
0.550	75.487	0.507	0.26000	0.27294	0.03036	0.03036	0.18171	0.18171
0.550	98.118	0.659	0.25400	0.25974	0.02815	0.02815	0.04164	0.04164
0.550	127.598	0.857	0.25300	0.24689	0.02863	0.02863	0.04557	0.04557
0.650	24.018	0.137	0.20400	0.15560	0.06115	0.06115	0.62633	0.62633
0.650	31.233	0.177	0.16900	0.14548	0.05078	0.05078	0.21456	0.21456
0.650	40.647	0.231	0.15500	0.13637	0.04165	0.04165	0.20008	0.20008
0.650	52.788	0.300	0.14100	0.12815	0.03347	0.03347	0.14735	0.14735
0.650	68.888	0.392	0.13600	0.12046	0.02718	0.02718	0.32687	0.32687
0.650	89.211	0.507	0.11800	0.11351	0.02127	0.02127	0.04452	0.04452
0.650	115.957	0.659	0.10600	0.10687	0.01812	0.01812	0.00233	0.00233
0.650	150.797	0.857	0.12900	0.10054	0.01784	0.01784	2.54529	2.54529
0.015	4.524	0.857	1.72200	1.15586	0.16745	0.16745	11.43063	11.43063
0.045	4.751	0.300	2.26200	1.80339	0.24496	0.24496	3.50496	3.50496
0.045	6.200	0.392	2.36800	1.77727	0.24012	0.24012	6.05225	6.05225
0.045	8.029	0.507	2.09800	1.72932	0.21947	0.21947	2.82202	2.82202
0.045	10.437	0.659	1.94700	1.66282	0.20739	0.20739	1.87765	1.87765
0.045	13.572	0.857	1.73300	1.59117	0.19883	0.19883	0.50880	0.50880
0.080	4.998	0.177	2.07100	1.95204	0.25164	0.25164	0.22348	0.22348
0.080	6.504	0.231	2.20200	1.95110	0.23770	0.23770	1.11408	1.11408
0.080	8.447	0.300	2.20100	1.93406	0.22125	0.22125	1.45566	1.45566
0.080	11.023	0.392	2.06700	1.89916	0.20604	0.20604	0.66357	0.66357
0.080	14.275	0.507	2.13200	1.84992	0.19440	0.19440	2.10556	2.10556
0.080	18.554	0.659	2.02900	1.78903	0.18311	0.18311	1.71735	1.71735
0.080	24.129	0.857	2.13100	1.72868	0.18411	0.18411	4.77491	4.77491
0.125	4.619	0.105	1.74900	1.94369	0.28267	0.28267	0.47441	0.47441
0.125	6.005	0.137	2.19900	1.94915	0.28941	0.28941	0.74525	0.74525
0.125	7.809	0.177	2.02000	1.94443	0.19461	0.19461	0.15080	0.15080
0.125	10.162	0.231	2.21500	1.92881	0.19131	0.19131	2.23781	2.23781
0.125	13.198	0.300	1.90100	1.90206	0.17001	0.17001	0.00004	0.00004
0.125	17.223	0.392	1.97000	1.86333	0.16289	0.16289	0.42881	0.42881
0.125	22.304	0.507	1.88200	1.81574	0.15549	0.15549	0.18159	0.18159
0.125	28.991	0.659	1.85200	1.76102	0.14724	0.14724	0.38184	0.38184
0.125	37.701	0.857	1.81100	1.70827	0.14434	0.14434	0.50658	0.50658
0.175	4.958	0.081	1.82800	1.83134	0.34851	0.34851	0.00009	0.00009
0.175	6.467	0.105	1.55600	1.82864	0.29840	0.29840	0.83479	0.83479
0.175	8.407	0.137	2.03500	1.81893	0.27317	0.27317	0.62565	0.62565
0.175	10.932	0.177	1.85700	1.80210	0.21968	0.21968	0.06245	0.06245
0.175	14.227	0.231	1.83800	1.77794	0.19758	0.19758	0.09241	0.09241
0.175	18.477	0.300	1.86000	1.74668	0.18241	0.18241	0.38593	0.38593
0.175	24.112	0.392	1.84300	1.70760	0.16713	0.16713	0.65633	0.65633
0.175	31.226	0.507	1.70700	1.66357	0.15390	0.15390	0.07962	0.07962
0.175	40.587	0.659	1.67300	1.61522	0.14492	0.14492	0.15899	0.15899
0.175	52.782	0.857	1.47900	1.56826	0.13853	0.13853	0.41514	0.41514
0.225	4.910	0.062	1.98100	1.66008	0.39501	0.39501	0.66005	0.66005
0.225	6.374	0.081	2.09700	1.65101	0.36234	0.36234	1.51501	1.51501
0.225	8.315	0.105	1.79900	1.63670	0.30593	0.30593	0.28143	0.28143
0.225	10.809	0.137	1.69000	1.61780	0.24401	0.24401	0.08755	0.08755
0.225	14.056	0.177	1.78600	1.59421	0.19564	0.19564	0.96106	0.96106
0.225	18.292	0.231	1.82800	1.56590	0.18449	0.18449	2.01834	2.01834
0.225	23.756	0.300	1.47600	1.53344	0.15046	0.15046	0.14577	0.14577
0.225	31.001	0.392	1.61100	1.49601	0.13597	0.13597	0.71518	0.71518
0.225	40.147	0.507	1.45800	1.45590	0.11867	0.11867	0.00031	0.00031
0.225	52.184	0.659	1.38300	1.41296	0.10938	0.10938	0.07502	0.07502
0.225	67.862	0.857	1.36900	1.37068	0.10670	0.10670	0.00025	0.00025
0.275	4.646	0.048	1.89900	1.46459	0.31790	0.31790	1.86729	1.86729
0.275	6.001	0.062	1.32000	1.45063	0.32806	0.32806	0.15856	0.15856
0.275	7.791	0.081	1.40000	1.43282	0.30107	0.30107	0.01189	0.01189
0.275	10.162	0.105	1.29900	1.41144	0.26261	0.26261	0.18333	0.18333
0.275	13.211	0.137	1.62400	1.38730	0.23361	0.23361	1.02662	1.02662
0.275	17.179	0.177	1.36800	1.36039	0.17237	0.17237	0.00195	0.00195
0.275	22.357	0.231	1.31900	1.33084	0.15208	0.15208	0.00606	0.00606
0.275	29.035	0.300	1.43900	1.29908	0.14337	0.14337	0.95241	0.95241
0.275	37.890	0.392	1.36400	1.26412	0.12512	0.12512	0.63724	0.63724
0.275	49.069	0.507	1.24900	1.22800	0.10812	0.10812	0.03774	0.03774
0.275	63.780	0.659	1.22600	1.18997	0.09998	0.09998	0.12990	0.12990
0.275	82.943	0.857	1.15600	1.15211	0.09740	0.09740	0.00160	0.00160
0.350	7.637	0.062	1.01200	1.11456	0.20543	0.20543	0.24924	0.24924
0.350	9.916	0.081	1.04000	1.09005	0.18737	0.18737	0.07136	0.07136
0.350	12.934	0.105	1.20200	1.06400	0.17897	0.17897	0.59455	0.59455
0.350	16.814	0.137	1.35200	1.03735	0.15564	0.15564	4.08729	4.08729
0.350	21.864	0.177	1.13600	1.01002	0.11813	0.11813	1.13734	1.13734
0.350	28.454	0.231	1.12900	0.98210	0.11025	0.11025	1.77553	1.77553
0.350	36.953	0.300	1.00800	0.95349	0.09945	0.09945	0.30039	0.30039
0.350	48.224	0.392	0.88800	0.92347	0.08879	0.08879	0.15960	0.15960
0.350	62.451	0.507	0.90200	0.89355	0.08392	0.08392	0.01015	0.01015
0.350	81.174	0.659	0.81300	0.86265	0.07920	0.07920	0.39301	0.39301
0.350	105.564	0.857	0.87700	0.83169	0.08063	0.08063	0.31578	0.31578
0.450	9.819	0.062	0.99500	0.70337	0.22811	0.22811	1.63448	1.63448
0.450	12.749	0.081	0.66400	0.67824	0.18426	0.18426	0.00597	0.00597
0.450	16.629	0.105	0.90200	0.65350	0.17920	0.17920	1.92310	1.92310
0.450	21.618	0.137	0.76800	0.62996	0.15838	0.15838	0.75967	0.75967
0.450	28.111	0.177	0.62600	0.60735	0.11318	0.11318	0.02716	0.02716
0.450	36.584	0.231	0.55200	0.58506	0.09426	0.09426	0.12298	0.12298
0.450	47.512	0.300	0.55100	0.56326	0.07762	0.07762	0.02494	0.02494
0.450	62.003	0.392	0.50300	0.54129	0.06199	0.06199	0.38157	0.38157
0.450	80.295	0.507	0.46500	0.52010	0.04965	0.04965	1.23166	1.23166
0.450	104.367	0.659	0.49800	0.49869	0.04462	0.04462	0.00024	0.00024
0.450	135.725	0.857	0.47400	0.47735	0.04237	0.04237	0.00624	0.00624
0.550	15.582	0.081	0.34500	0.36735	0.10148	0.10148	0.04850	0.04850
0.550	20.324	0.105	0.43300	0.34851	0.09911	0.09911	0.72684	0.72684
0.550	26.422	0.137	0.39400	0.33170	0.08277	0.08277	0.56662	0.56662
0.550	34.358	0.177	0.37400	0.31592	0.06520	0.06520	0.79349	0.79349
0.550	44.714	0.231	0.29000	0.30098	0.05715	0.05715	0.03689	0.03689
0.550	58.070	0.300	0.26500	0.28687	0.05026	0.05026	0.18927	0.18927
0.550	75.781	0.392	0.26500	0.27308	0.04535	0.04535	0.03175	0.03175
0.550	98.138	0.507	0.23300	0.26013	0.04033	0.04033	0.45270	0.45270
0.550	127.560	0.659	0.23000	0.24732	0.03909	0.03909	0.19639	0.19639
0.550	165.886	0.857	0.22500	0.23472	0.03857	0.03857	0.06353	0.06353
0.650	31.226	0.137	0.19700	0.14544	0.06789	0.06789	0.57669	0.57669
0.650	40.605	0.177	0.21700	0.13638	0.06606	0.06606	1.48954	1.48954
0.650	52.843	0.231	0.16400	0.12812	0.05533	0.05533	0.42059	0.42059
0.650	68.628	0.300	0.13700	0.12058	0.04454	0.04454	0.13582	0.13582
0.650	89.559	0.392	0.13700	0.11345	0.03554	0.03554	0.43904	0.43904
0.650	115.981	0.507	0.11700	0.10693	0.02791	0.02791	0.13020	0.13020
0.650	150.752	0.659	0.09300	0.10062	0.02432	0.02432	0.09830	0.09830
0.650	196.047	0.857	0.10000	0.09453	0.02348	0.02348	0.05419	0.05419
