ID            : 5946
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWM
A1            : 208
A2            : 0
Z1            : 82
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.045	4.390	0.400	1.02300	1.16146	0.20668	0.18990	0.44879	0.64883
0.045	5.487	0.500	1.16100	1.03057	0.23826	0.20750	0.29967	0.25670
0.045	6.585	0.600	0.84290	0.91068	0.19178	0.17400	0.12492	0.23508
0.080	5.853	0.300	1.12600	1.27539	0.18808	0.18140	0.63086	0.79983
0.080	7.804	0.400	0.88410	1.10745	0.16709	0.15610	1.78683	2.20485
0.080	9.755	0.500	1.09400	0.95171	0.21103	0.18680	0.45464	0.46299
0.080	11.706	0.600	0.83230	0.81584	0.18126	0.16020	0.00824	-0.01260
0.125	6.097	0.200	1.40400	1.36835	0.21043	0.19310	0.02870	-0.02493
0.125	9.146	0.300	1.41000	1.15989	0.19270	0.18110	1.68457	1.55668
0.125	12.194	0.400	1.05500	0.96584	0.16834	0.15820	0.28051	0.21323
0.125	15.242	0.500	0.93770	0.79544	0.17583	0.15500	0.65459	0.64173
0.125	18.291	0.600	0.57950	0.65220	0.11768	0.11350	0.38169	0.56007
0.175	4.268	0.100	1.42200	1.46404	0.20822	0.20120	0.04077	0.10647
0.175	8.536	0.200	1.21900	1.22289	0.19178	0.17480	0.00041	0.00681
0.175	12.804	0.300	1.04900	0.99672	0.16697	0.15860	0.09805	0.00647
0.175	17.072	0.400	0.73550	0.79868	0.13840	0.12950	0.20838	0.31374
0.175	21.340	0.500	0.75080	0.63062	0.15235	0.13360	0.62229	0.66286
0.175	25.607	0.600	0.52900	0.49270	0.13716	0.11800	0.07005	0.03145
0.225	5.487	0.100	1.18600	1.31123	0.20689	0.18190	0.36642	0.66914
0.225	10.975	0.200	1.09500	1.05331	0.18885	0.17830	0.04872	0.03767
0.225	16.462	0.300	0.78190	0.83308	0.13682	0.13260	0.13990	0.25547
0.225	21.949	0.400	0.73130	0.64739	0.14017	0.13540	0.35840	0.20492
0.225	27.436	0.500	0.61320	0.49327	0.15471	0.13150	0.60094	0.80718
0.225	32.924	0.600	0.33360	0.36863	0.10205	0.09237	0.11782	0.21189
0.275	6.707	0.100	0.88310	1.13243	0.17295	0.15670	2.07844	2.67542
0.275	13.413	0.200	1.17900	0.88182	0.20486	0.18010	2.10435	1.94447
0.275	20.120	0.300	0.72580	0.68100	0.14842	0.14320	0.09112	0.01873
0.275	26.827	0.400	0.63210	0.51641	0.12742	0.12440	0.82435	0.69776
0.275	33.533	0.500	0.36020	0.38187	0.10370	0.09975	0.04365	0.08156
0.275	40.240	0.600	0.27290	0.27432	0.09088	0.08230	0.00025	0.00536
0.350	8.536	0.100	0.75990	0.85767	0.12942	0.10180	0.57075	0.86809
0.350	17.072	0.200	0.65710	0.64257	0.09782	0.09273	0.02208	-0.01436
0.350	25.607	0.300	0.42640	0.48259	0.07825	0.07287	0.51571	0.65831
0.350	34.143	0.400	0.42100	0.35551	0.07466	0.07111	0.76963	0.69882
0.350	42.679	0.500	0.22700	0.25367	0.05712	0.05407	0.21798	0.28971
0.350	51.215	0.600	0.18270	0.17345	0.04819	0.04751	0.03686	0.02742
0.450	10.975	0.100	0.45880	0.53179	0.09588	0.07359	0.57951	0.94429
0.450	21.949	0.200	0.39480	0.38068	0.09111	0.07119	0.02401	0.07780
0.450	32.924	0.300	0.22290	0.27756	0.05437	0.05303	1.01051	1.19510
0.450	43.898	0.400	0.27010	0.19862	0.06257	0.05740	1.30516	1.56856
0.450	54.873	0.500	0.06826	0.13687	0.03010	0.02852	5.19706	5.79047
0.450	65.848	0.600	0.04603	0.08906	0.02486	0.02352	2.99560	3.41288
0.550	26.827	0.200	0.18010	0.19599	0.04893	0.04256	0.10539	0.09402
0.550	40.240	0.300	0.11940	0.13914	0.04335	0.03587	0.20733	0.23939
0.550	53.654	0.400	0.08866	0.09736	0.03225	0.03086	0.07282	0.09922
0.550	67.067	0.500	0.05198	0.06548	0.02275	0.02235	0.35214	0.38946
0.550	80.480	0.600	0.02363	0.04122	0.01769	0.01711	0.98894	1.12600
0.650	31.704	0.200	0.06862	0.08361	0.02250	0.02109	0.44394	0.71891
0.650	47.557	0.300	0.08281	0.05771	0.02924	0.02552	0.73687	1.05063
0.650	63.409	0.400	0.04453	0.03958	0.02126	0.01928	0.05425	0.06693
0.650	79.261	0.500	0.01227	0.02613	0.01281	0.01248	1.17099	1.22597
0.650	95.113	0.600	0.00599	0.01610	0.00328	0.00320	9.52820	9.60408
0.045	4.305	0.300	1.10600	1.35063	0.21091	0.20470	1.34522	1.42314
0.045	5.741	0.400	1.19000	1.21272	0.26142	0.22430	0.00755	0.02408
0.080	5.103	0.200	1.70400	1.48434	0.24639	0.23080	0.79482	0.98448
0.080	7.654	0.300	1.34800	1.31265	0.22797	0.20630	0.02405	0.00138
0.080	10.205	0.400	1.28500	1.13838	0.25019	0.20870	0.34342	0.44245
0.125	7.973	0.200	1.47500	1.38905	0.20172	0.19670	0.18154	0.11265
0.125	11.960	0.300	1.38800	1.17432	0.20056	0.19030	1.13507	1.11704
0.125	15.946	0.400	0.87350	0.97666	0.16261	0.14670	0.40248	0.69945
0.175	5.581	0.100	1.62200	1.47390	0.24388	0.21430	0.36877	0.44826
0.175	11.162	0.200	1.69700	1.22485	0.23282	0.21770	4.11243	4.00646
0.175	16.743	0.300	1.02900	0.99628	0.16682	0.16350	0.03847	0.01602
0.175	22.324	0.400	0.59630	0.79758	0.12377	0.11860	2.64471	3.13824
0.225	7.176	0.100	1.23900	1.30549	0.20332	0.17980	0.10695	0.27766
0.225	14.351	0.200	0.93560	1.04471	0.15774	0.15380	0.47843	0.61954
0.225	21.527	0.300	0.78100	0.82505	0.14600	0.14180	0.09102	0.12222
0.225	28.703	0.400	0.65090	0.64077	0.14168	0.13290	0.00511	-0.01513
0.275	8.770	0.100	1.12900	1.11736	0.19102	0.16790	0.00371	-0.00090
0.275	17.541	0.200	0.69110	0.86774	0.13738	0.12920	1.65315	2.36730
0.275	26.311	0.300	0.68830	0.66963	0.13590	0.13220	0.01888	0.00658
0.275	35.081	0.400	0.40680	0.50745	0.10732	0.09935	0.87959	1.15823
0.350	11.162	0.100	0.86820	0.83628	0.11761	0.10190	0.07368	0.09842
0.350	22.324	0.200	0.73100	0.62602	0.10397	0.09826	1.01945	1.06357
0.350	33.487	0.300	0.42160	0.47007	0.07178	0.06958	0.45607	0.60310
0.350	44.649	0.400	0.32000	0.34615	0.06118	0.05910	0.18268	0.21746
0.450	14.351	0.100	0.51480	0.51049	0.08694	0.07225	0.00246	0.02153
0.450	28.703	0.200	0.40260	0.36637	0.07514	0.06504	0.23248	0.28917
0.450	43.054	0.300	0.19760	0.26723	0.04754	0.04698	2.14556	2.26051
0.450	57.406	0.400	0.14820	0.19126	0.04239	0.03989	1.03169	1.16110
0.550	17.541	0.100	0.21860	0.27037	0.05927	0.04185	0.76293	1.33025
0.550	35.081	0.200	0.17370	0.18604	0.04348	0.03910	0.08060	0.10799
0.550	52.622	0.300	0.10570	0.13234	0.03102	0.02980	0.73738	0.85650
0.550	70.162	0.400	0.07472	0.09269	0.02682	0.02618	0.44881	0.45472
0.650	41.460	0.200	0.07909	0.07803	0.02315	0.02149	0.00210	0.00209
0.650	62.189	0.300	0.07290	0.05410	0.02502	0.02115	0.56467	0.89253
0.650	82.919	0.400	0.04362	0.03718	0.01966	0.01902	0.10722	0.05664
